"10502る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","69,810","1,056,510","15.30","15.30","15.10","15.25"," 0.00","39",
"105/02/02","37,634","574,986","15.25","15.35","15.15","15.20","-0.05","29",
"105/02/03","48,817","745,127","15.15","15.35","15.15","15.20"," 0.00","29",
"105/02/15","35,502","539,328","15.30","15.30","15.10","15.10","-0.10","27",
"105/02/16","22,483","343,762","15.25","15.40","15.15","15.15","+0.05","21",
"105/02/17","30,165","460,582","15.20","15.35","15.20","15.35","+0.20","20",
"105/02/18","32,465","496,314","15.30","15.40","15.20","15.40","+0.05","23",
"105/02/19","3,751","57,689","15.40","15.40","15.40","15.40"," 0.00","6",
"105/02/22","70,304","1,088,184","15.60","15.60","15.35","15.45","+0.05","49",
"105/02/23","49,170","765,968","15.60","15.60","15.50","15.55","+0.10","25",
"105/02/24","30,211","469,097","15.50","15.60","15.40","15.45","-0.10","27",
"105/02/25","61,348","957,778","15.60","15.75","15.55","15.70","+0.25","37",
"105/02/26","52,559","820,513","15.70","15.70","15.55","15.70"," 0.00","30",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

