"10410る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","28,184","393,983","14.00","14.05","13.95","14.05","+0.05","20",
"104/10/02","21,296","298,921","14.05","14.10","14.00","14.10","+0.05","16",
"104/10/05","39,836","566,987","14.25","14.30","14.20","14.20","+0.10","33",
"104/10/06","38,960","559,529","14.30","14.50","14.25","14.40","+0.20","32",
"104/10/07","62,447","881,347","14.35","14.35","14.00","14.20","-0.20","50",
"104/10/08","17,341","245,824","14.20","14.30","14.10","14.30","+0.10","15",
"104/10/12","9,649","137,365","14.20","14.30","14.20","14.25","-0.05","8",
"104/10/13","11,127","158,753","14.30","14.30","14.25","14.30","+0.05","9",
"104/10/14","19,601","279,871","14.30","14.30","14.20","14.25","-0.05","17",
"104/10/15","29,312","418,659","14.15","14.35","14.15","14.30","+0.05","21",
"104/10/16","29,169","416,574","14.20","14.35","14.20","14.35","+0.05","15",
"104/10/19","14,003","199,943","14.25","14.30","14.25","14.30","-0.05","12",
"104/10/20","35,004","501,557","14.40","14.40","14.30","14.30"," 0.00","26",
"104/10/21","21,692","308,542","14.35","14.35","14.20","14.20","-0.10","22",
"104/10/22","20,920","298,912","14.25","14.30","14.25","14.30","+0.10","14",
"104/10/23","32,593","463,169","14.30","14.50","14.10","14.10","-0.20","26",
"104/10/26","26,016","369,926","14.35","14.35","14.20","14.20","+0.10","16",
"104/10/27","31,004","439,754","14.20","14.20","14.15","14.20"," 0.00","21",
"104/10/28","25,279","360,360","14.40","14.40","14.20","14.20"," 0.00","19",
"104/10/29","76,758","1,096,375","14.40","14.50","14.20","14.25","+0.05","39",
"104/10/30","50,328","722,690","14.30","14.45","14.25","14.30","+0.05","34",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

