"10407る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","14,000","229,350","16.30","16.45","16.25","16.40","+0.20","13",
"104/07/02","17,144","280,788","16.45","16.50","16.25","16.25","-0.15","15",
"104/07/03","8,930","144,821","16.20","16.35","16.20","16.20","-0.05","12",
"104/07/06","15,865","258,026","16.30","16.35","16.25","16.25","+0.05","12",
"104/07/07","50,000","811,000","16.30","16.40","16.20","16.20","-0.05","19",
"104/07/08","25,000","404,650","16.20","16.25","16.05","16.20"," 0.00","17",
"104/07/09","71,105","1,134,788","16.10","16.20","15.85","16.20"," 0.00","33",
"104/07/13","26,062","422,598","16.15","16.40","16.10","16.15","-0.05","17",
"104/07/14","44,152","718,110","16.15","16.35","16.15","16.30","+0.15","28",
"104/07/15","22,000","356,900","16.30","16.35","16.20","16.25","-0.05","13",
"104/07/16","17,500","283,775","16.25","16.30","16.20","16.20","-0.05","10",
"104/07/17","13,364","217,328","16.30","16.30","16.15","16.20"," 0.00","13",
"104/07/20","32,000","520,200","16.20","16.40","16.20","16.30","+0.10","14",
"104/07/21","30,003","487,798","16.40","16.40","16.20","16.30"," 0.00","19",
"104/07/22","22,133","358,987","16.30","16.30","16.20","16.30"," 0.00","11",
"104/07/23","30,090","488,349","16.30","16.35","16.15","16.15","-0.15","18",
"104/07/24","72,000","1,153,750","16.10","16.20","15.90","16.20","+0.05","25",
"104/07/27","25,200","405,579","16.15","16.20","16.00","16.00","-0.20","17",
"104/07/28","13,000","209,350","16.00","16.15","16.00","16.00"," 0.00","11",
"104/07/29","40,611","651,164","16.00","16.15","15.90","16.00"," 0.00","19",
"104/07/30","10,510","169,009","16.10","16.10","16.00","16.00"," 0.00","7",
"104/07/31","30,071","484,339","16.10","16.20","16.00","16.10","+0.10","14",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

