"10401る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","86,515","1,427,447","16.55","16.60","16.35","16.60","+0.25","46",
"104/01/06","64,543","1,057,636","16.30","16.60","16.30","16.50","-0.10","48",
"104/01/07","11,587","190,518","16.50","16.50","16.40","16.45","-0.05","10",
"104/01/08","42,664","703,623","16.50","16.55","16.40","16.40","-0.05","25",
"104/01/09","26,032","429,424","16.40","16.55","16.40","16.50","+0.10","18",
"104/01/12","9,000","147,750","16.40","16.50","16.35","16.35","-0.15","8",
"104/01/13","6,061","99,106","16.30","16.40","16.30","16.40","+0.05","6",
"104/01/14","13,504","220,312","16.30","16.50","16.30","16.35","-0.05","17",
"104/01/15","114,067","1,854,790","16.35","16.35","16.20","16.30","-0.05","36",
"104/01/16","96,411","1,557,366","16.30","16.30","16.10","16.10","-0.20","47",
"104/01/19","10,030","162,383","16.10","16.25","16.10","16.20","+0.10","11",
"104/01/20","11,107","180,833","16.20","16.40","16.20","16.30","+0.10","13",
"104/01/21","13,427","218,409","16.20","16.40","16.20","16.40","+0.10","13",
"104/01/22","8,846","144,538","16.35","16.40","16.25","16.40"," 0.00","11",
"104/01/23","14,928","243,332","16.40","16.40","16.30","16.30","-0.10","13",
"104/01/26","14,225","230,944","16.30","16.30","16.20","16.25","-0.05","9",
"104/01/27","19,273","314,599","16.25","16.40","16.25","16.30","+0.05","15",
"104/01/28","7,422","120,627","16.30","16.30","16.20","16.20","-0.10","7",
"104/01/29","9,160","148,575","16.25","16.25","16.20","16.20"," 0.00","7",
"104/01/30","18,592","301,309","16.20","16.25","16.15","16.25","+0.05","14",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

