"10412る 2702 地堕             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","97,018","1,452,263","15.00","15.05","14.90","14.90","-0.10","54",
"104/12/02","137,368","2,050,613","15.05","15.05","14.85","14.95","+0.05","60",
"104/12/03","397,987","6,144,048","15.60","15.75","15.25","15.40","+0.45","171",
"104/12/04","179,503","2,791,096","15.50","15.70","15.30","15.50","+0.10","95",
"104/12/07","325,871","5,300,570","16.40","16.80","16.00","16.20","+0.70","165",
"104/12/08","162,516","2,523,092","16.15","16.15","15.20","15.20","-1.00","86",
"104/12/09","99,456","1,518,985","15.25","15.45","15.15","15.15","-0.05","59",
"104/12/10","84,101","1,281,189","15.20","15.35","15.10","15.30","+0.15","47",
"104/12/11","122,165","1,860,208","15.30","15.35","15.10","15.25","-0.05","61",
"104/12/14","99,544","1,495,568","15.10","15.25","14.95","15.25"," 0.00","49",
"104/12/15","33,134","503,686","15.05","15.30","15.05","15.30","+0.05","25",
"104/12/16","55,650","856,311","15.40","15.50","15.30","15.30"," 0.00","41",
"104/12/17","51,000","776,300","15.25","15.25","15.15","15.25","-0.05","30",
"104/12/18","10,414","158,790","15.25","15.30","15.20","15.30","+0.05","12",
"104/12/21","29,677","454,724","15.30","15.40","15.30","15.30"," 0.00","16",
"104/12/22","29,513","453,222","15.40","15.40","15.30","15.35","+0.05","24",
"104/12/23","36,185","555,060","15.40","15.45","15.25","15.35"," 0.00","33",
"104/12/24","80,100","1,239,290","15.50","15.60","15.30","15.50","+0.15","47",
"104/12/25","45,008","696,923","15.60","15.65","15.35","15.50"," 0.00","26",
"104/12/28","95,259","1,486,890","15.55","15.70","15.55","15.70","+0.20","46",
"104/12/29","56,081","872,047","15.70","15.70","15.50","15.50","-0.20","27",
"104/12/30","70,550","1,101,861","15.60","15.70","15.50","15.60","+0.10","25",
"104/12/31","102,356","1,600,653","15.55","15.75","15.55","15.60"," 0.00","41",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

