"106年12月 1789 神隆             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"106/12/01","1,061,194","37,209,694","35.45","35.60","34.70","35.05","-0.35","679",
"106/12/04","498,423","17,581,018","35.10","35.40","35.10","35.40","+0.35","322",
"106/12/05","1,771,944","63,406,356","35.50","36.30","35.35","35.65","+0.25","1,033",
"106/12/06","956,235","33,827,162","35.95","35.95","35.00","35.40","-0.25","621",
"106/12/07","962,753","33,675,226","35.40","35.50","34.60","34.80","-0.60","576",
"106/12/08","767,621","26,592,335","35.00","35.00","34.35","35.00","+0.20","417",
"106/12/11","1,108,084","39,245,362","35.10","35.65","35.00","35.40","+0.40","569",
"106/12/12","1,315,918","46,833,625","35.50","35.75","35.25","35.70","+0.30","679",
"106/12/13","1,352,062","48,643,932","35.80","36.10","35.80","36.00","+0.30","800",
"106/12/14","960,383","34,516,962","36.20","36.30","35.65","35.70","-0.30","518",
"106/12/15","492,367","17,517,409","35.70","35.75","35.50","35.60","-0.10","292",
"106/12/18","1,140,860","40,104,000","35.65","35.65","34.95","35.00","-0.60","651",
"106/12/19","651,475","22,834,875","35.05","35.20","34.95","34.95","-0.05","407",
"106/12/20","865,303","30,227,305","35.00","35.10","34.85","34.95"," 0.00","670",
"106/12/21","653,344","22,972,186","34.85","35.30","34.85","35.10","+0.15","358",
"106/12/22","840,659","29,617,707","35.40","35.50","35.00","35.15","+0.05","412",
"106/12/25","347,273","12,180,212","35.20","35.20","35.00","35.00","-0.15","223",
"106/12/26","658,136","22,898,915","35.00","35.05","34.70","34.70","-0.30","409",
"106/12/27","366,736","12,748,155","34.80","34.90","34.70","34.75","+0.05","309",
"106/12/28","489,885","17,128,119","34.85","35.20","34.75","35.05","+0.30","313",
"106/12/29","1,257,154","44,527,996","35.20","35.65","35.15","35.45","+0.40","712",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

