"104年06月 1789 神隆             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/06/01","4,112,139","170,580,730","40.90","42.20","40.90","41.30","+0.45","2,717",
"104/06/02","3,612,877","145,477,814","41.50","41.70","39.25","39.90","-1.40","2,484",
"104/06/03","1,879,149","75,221,798","40.15","40.55","39.65","40.10","+0.20","1,412",
"104/06/04","3,404,887","132,350,334","40.10","40.60","38.00","38.40","-1.70","2,410",
"104/06/05","1,642,017","63,861,459","38.40","39.40","38.25","39.10","+0.70","1,161",
"104/06/08","1,429,311","54,757,938","39.10","39.20","38.00","38.30","-0.80","1,137",
"104/06/09","3,055,145","109,514,034","38.00","38.00","34.55","34.60","-3.70","1,958",
"104/06/10","2,493,854","90,844,033","34.60","36.95","34.60","36.65","+2.05","1,851",
"104/06/11","1,985,833","70,704,388","36.90","36.90","35.05","35.90","-0.75","1,470",
"104/06/12","1,351,485","48,796,960","35.65","36.50","35.30","36.00","+0.10","1,019",
"104/06/15","956,139","34,827,167","36.00","37.25","36.00","36.00"," 0.00","666",
"104/06/16","1,589,541","55,701,107","35.80","35.90","34.80","34.85","-1.15","1,073",
"104/06/17","1,601,747","56,739,227","35.00","35.80","34.80","35.65","+0.80","1,322",
"104/06/18","1,063,208","37,963,100","36.45","36.45","35.30","35.50","-0.15","850",
"104/06/22","874,618","31,198,558","35.70","36.05","35.35","35.65","+0.15","627",
"104/06/23","2,096,462","77,761,905","36.80","37.60","36.50","37.20","+1.55","1,500",
"104/06/24","918,797","33,686,052","37.25","37.35","36.45","36.55","-0.65","689",
"104/06/25","568,005","20,780,378","36.80","36.90","36.40","36.40","-0.15","433",
"104/06/26","898,995","32,476,217","36.40","36.70","35.80","35.80","-0.60","745",
"104/06/29","1,206,198","42,162,856","35.50","35.50","34.65","34.65","-1.15","878",
"104/06/30","826,887","29,078,970","34.90","35.60","34.80","35.15","+0.50","572",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

