"105年06月 1789 神隆             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/06/01","1,250,545","58,429,756","47.15","47.15","46.55","46.55","-0.45","937",
"105/06/02","1,770,378","80,976,000","47.00","47.00","45.10","45.20","-1.35","1,290",
"105/06/03","1,139,016","51,736,520","45.35","46.00","45.00","45.00","-0.20","898",
"105/06/04","468,010","21,230,997","45.45","45.55","45.10","45.30","+0.30","323",
"105/06/06","1,215,398","54,033,076","45.30","45.30","44.10","44.30","-1.00","873",
"105/06/07","1,030,844","45,927,868","44.60","45.00","44.20","44.40","+0.10","765",
"105/06/08","3,709,322","160,908,596","44.90","44.95","42.55","42.70","-1.70","2,696",
"105/06/13","2,186,042","91,229,272","42.00","42.30","41.20","41.95","-0.75","1,479",
"105/06/14","958,739","40,266,919","42.00","42.30","41.60","42.05","+0.10","748",
"105/06/15","1,178,915","50,201,895","42.10","42.95","42.00","42.70","+0.65","909",
"105/06/16","1,081,696","45,686,782","42.80","42.95","41.85","41.90","-0.80","835",
"105/06/17","789,302","33,358,816","42.30","42.60","42.00","42.30","+0.40","655",
"105/06/20","1,219,712","51,438,114","42.80","42.85","41.80","42.05","-0.25","894",
"105/06/21","1,812,064","77,952,373","42.40","43.45","42.20","43.40","+1.35","1,286",
"105/06/22","1,918,417","84,168,745","43.60","44.25","43.40","43.65","+0.25","1,380",
"105/06/23","1,920,375","85,071,450","44.20","44.75","43.90","44.00","+0.35","1,332",
"105/06/24","3,198,808","140,310,668","44.60","44.85","42.55","43.05","-0.95","2,178",
"105/06/27","2,021,236","86,286,522","43.00","43.25","42.15","42.30","-0.75","1,320",
"105/06/28","1,053,011","44,794,267","42.05","43.20","41.65","42.90","+0.60","734",
"105/06/29","805,389","34,551,544","43.10","43.40","42.55","42.80","-0.10","610",
"105/06/30","1,416,483","61,429,526","43.10","43.65","42.80","43.65","+0.85","935",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

