"107年07月 1789 神隆             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/07/02","307,987","9,945,080","32.40","32.70","32.05","32.05","-0.35","230",
"107/07/03","355,541","11,385,348","32.10","32.35","31.80","31.80","-0.25","246",
"107/07/04","326,973","10,439,435","32.00","32.10","31.70","32.00","+0.20","271",
"107/07/05","515,780","16,354,659","32.10","32.35","31.40","31.45","-0.55","288",
"107/07/06","452,890","14,199,746","31.55","31.90","31.00","31.50","+0.05","319",
"107/07/09","548,353","17,591,846","31.60","32.35","31.60","32.20","+0.70","339",
"107/07/10","220,270","7,086,417","32.30","32.50","31.95","32.10","-0.10","173",
"107/07/11","319,909","10,255,468","31.95","32.30","31.85","32.20","+0.10","252",
"107/07/12","560,115","18,158,357","32.20","32.60","32.20","32.40","+0.20","360",
"107/07/13","440,998","14,366,232","32.65","32.70","32.45","32.50","+0.10","258",
"107/07/16","879,515","29,009,409","32.70","33.45","32.60","32.95","+0.45","497",
"107/07/17","547,896","18,127,618","33.10","33.30","32.80","33.05","+0.10","330",
"107/07/18","480,986","15,838,885","33.20","33.20","32.65","33.15","+0.10","370",
"107/07/19","365,629","12,008,964","33.25","33.25","32.60","32.85","-0.30","224",
"107/07/20","315,848","10,261,125","32.85","32.85","32.30","32.45","-0.40","248",
"107/07/23","563,180","18,037,767","32.50","32.50","31.80","31.85","-0.60","355",
"107/07/24","555,333","17,694,114","31.85","32.10","31.75","31.85"," 0.00","383",
"107/07/25","886,168","28,119,015","31.85","32.30","31.60","31.70","-0.15","558",
"107/07/26","451,052","14,229,040","31.50","31.70","31.40","31.65","X0.00","271",
"107/07/27","391,459","12,350,998","31.65","31.75","31.50","31.60","-0.05","223",
"107/07/30","295,130","9,368,172","31.70","31.85","31.60","31.75","+0.15","199",
"107/07/31","344,738","11,015,901","31.75","32.15","31.75","31.90","+0.15","212",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

