"104年05月 1707 葡萄王           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/05/04","661,424","111,405,502","168.00","169.50","167.00","167.50","+0.50","565",
"104/05/05","2,671,036","457,830,728","169.00","173.00","167.50","173.00","+5.50","1,722",
"104/05/06","2,495,921","443,141,887","173.00","181.00","171.50","179.00","+6.00","1,887",
"104/05/07","1,634,388","286,370,419","179.00","179.00","171.50","173.00","-6.00","1,323",
"104/05/08","1,119,083","192,981,643","173.50","176.00","169.00","170.50","-2.50","896",
"104/05/11","1,629,465","272,138,340","173.00","173.00","162.50","168.50","-2.00","1,166",
"104/05/12","1,099,921","189,030,675","169.50","176.00","167.50","176.00","+7.50","957",
"104/05/13","668,250","116,195,613","176.00","176.00","172.50","173.00","-3.00","564",
"104/05/14","538,895","92,329,150","174.00","174.50","170.00","170.50","-2.50","445",
"104/05/15","748,252","127,875,340","171.00","173.00","169.50","169.50","-1.00","624",
"104/05/18","2,237,870","367,125,790","161.00","167.00","161.00","167.00","-2.50","1,615",
"104/05/19","1,040,635","176,083,950","167.50","171.00","166.50","171.00","+4.00","971",
"104/05/20","1,181,900","201,345,000","172.00","173.00","169.00","170.00","-1.00","1,026",
"104/05/21","1,802,340","311,294,660","170.00","175.00","168.50","174.00","+4.00","1,281",
"104/05/22","855,003","149,167,022","175.00","175.50","172.50","173.50","-0.50","652",
"104/05/25","337,209","58,398,866","173.50","174.50","171.50","174.00","+0.50","286",
"104/05/26","1,242,433","220,722,208","174.00","181.00","174.00","177.00","+3.00","1,018",
"104/05/27","606,325","107,798,860","179.00","179.00","175.50","176.50","-0.50","524",
"104/05/28","910,479","162,870,220","178.00","180.00","176.50","180.00","+3.50","717",
"104/05/29","2,931,464","547,062,953","180.00","192.50","179.50","189.00","+9.00","2,216",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

