"107年10月 1707 葡萄王           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/10/01","187,374","40,199,410","216.50","216.50","213.50","214.50"," 0.00","177",
"107/10/02","203,236","43,070,240","215.00","215.00","210.50","211.00","-3.50","176",
"107/10/03","118,554","25,252,502","212.50","213.50","212.50","213.00","+2.00","126",
"107/10/04","82,110","17,466,930","212.00","214.00","212.00","212.00","-1.00","81",
"107/10/05","268,425","55,749,175","211.50","211.50","204.00","207.00","-5.00","245",
"107/10/08","361,879","73,499,195","206.00","208.50","200.00","203.50","-3.50","342",
"107/10/09","199,240","40,342,200","204.00","204.50","201.00","202.00","-1.50","193",
"107/10/11","899,010","175,931,720","199.00","199.50","191.50","196.50","-5.50","708",
"107/10/12","304,232","60,202,988","196.50","200.00","196.00","198.50","+2.00","288",
"107/10/15","339,433","67,918,765","200.00","202.50","198.50","198.50"," 0.00","321",
"107/10/16","328,475","65,417,925","197.50","201.50","197.50","198.50"," 0.00","277",
"107/10/17","323,360","63,778,180","199.50","200.50","193.00","193.50","-5.00","314",
"107/10/18","488,624","95,011,862","194.50","196.00","192.00","193.50"," 0.00","377",
"107/10/19","617,543","116,979,799","192.00","193.00","187.50","191.00","-2.50","573",
"107/10/22","474,057","91,163,843","191.00","197.00","186.00","195.50","+4.50","366",
"107/10/23","422,404","83,899,687","194.00","201.00","194.00","198.50","+3.00","373",
"107/10/24","227,236","44,980,551","197.00","199.50","196.00","199.00","+0.50","225",
"107/10/25","322,723","62,290,390","195.50","195.50","191.00","193.00","-6.00","320",
"107/10/26","451,489","85,840,388","194.00","196.00","188.00","188.00","-5.00","423",
"107/10/29","332,192","62,150,940","188.50","189.00","185.00","188.00"," 0.00","254",
"107/10/30","240,130","45,551,870","187.50","193.50","185.00","193.50","+5.50","218",
"107/10/31","208,031","40,655,200","193.50","197.00","193.50","195.00","+1.50","206",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

