"10408る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","322,210","20,892,250","66.40","66.40","63.70","65.00","-1.50","235",
"104/08/04","277,231","17,995,576","63.90","65.90","63.90","64.30","-0.70","184",
"104/08/05","699,352","47,834,726","65.10","70.00","65.10","70.00","+5.70","494",
"104/08/06","772,445","53,626,903","70.80","72.90","66.00","67.50","-2.50","503",
"104/08/07","953,604","64,410,968","70.00","70.50","63.50","67.00","-0.50","632",
"104/08/10","305,500","19,996,300","66.90","66.90","64.00","64.50","-2.50","230",
"104/08/11","422,325","26,618,682","64.50","65.90","61.50","62.10","-2.40","306",
"104/08/12","506,436","29,299,088","62.00","62.00","56.00","57.00","-5.10","348",
"104/08/13","159,227","9,235,352","57.10","59.80","57.00","57.00"," 0.00","132",
"104/08/14","73,100","4,205,830","57.00","58.50","57.00","57.10","+0.10","58",
"104/08/17","76,074","4,417,292","57.50","58.50","57.50","57.90","+0.80","62",
"104/08/18","79,273","4,594,906","58.10","58.80","57.00","57.90"," 0.00","69",
"104/08/19","111,000","6,138,100","58.00","58.40","54.20","54.20","-3.70","90",
"104/08/20","181,250","9,650,799","54.20","54.30","52.50","52.80","-1.40","125",
"104/08/21","377,136","18,290,616","51.60","51.60","47.55","47.55","-5.25","251",
"104/08/24","327,529","14,159,439","43.50","45.00","42.80","42.80","-4.75","197",
"104/08/25","222,000","9,610,200","40.50","45.95","39.25","44.00","+1.20","121",
"104/08/26","89,619","3,954,224","44.00","45.00","43.45","44.20","+0.20","58",
"104/08/27","137,000","6,238,900","47.00","47.00","45.00","45.60","+1.40","96",
"104/08/28","94,448","4,394,170","46.50","46.90","46.10","46.50","+0.90","78",
"104/08/31","50,148","2,332,294","45.85","48.00","45.30","47.60","X0.00","47",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

