"10504る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","30,098","1,537,996","52.00","52.00","50.40","50.50","-1.20","29",
"105/04/06","26,152","1,323,727","50.50","50.80","50.30","50.80","+0.30","23",
"105/04/07","11,000","556,100","50.60","50.60","50.50","50.50","-0.30","10",
"105/04/08","36,000","1,783,300","49.25","49.95","49.25","49.90","-0.60","33",
"105/04/11","20,000","996,300","49.80","50.00","49.50","49.50","-0.40","15",
"105/04/12","57,130","2,801,870","49.50","49.85","48.00","48.05","-1.45","39",
"105/04/13","44,502","2,166,545","48.05","49.00","48.05","48.60","+0.55","35",
"105/04/14","14,000","689,600","49.45","49.45","48.90","49.40","+0.80","14",
"105/04/15","10,002","489,448","49.00","49.00","48.60","48.60","-0.80","10",
"105/04/18","13,002","628,896","48.60","48.60","48.10","48.15","-0.45","14",
"105/04/19","24,022","1,156,658","48.15","48.20","48.05","48.05","-0.10","20",
"105/04/20","73,704","3,481,126","48.05","48.10","46.35","46.70","-1.35","65",
"105/04/21","26,000","1,215,500","46.20","47.00","46.20","46.60","-0.10","18",
"105/04/22","67,012","3,078,947","46.50","46.70","45.15","45.20","-1.40","48",
"105/04/25","22,000","1,006,950","45.35","46.00","45.20","46.00","+0.80","19",
"105/04/26","10,000","467,100","46.00","47.00","46.00","46.50","+0.50","10",
"105/04/27","6,000","281,700","47.00","47.00","46.80","46.80","+0.30","5",
"105/04/28","3,101","145,126","46.80","46.80","46.80","46.80"," 0.00","4",
"105/04/29","14,004","656,536","46.80","47.10","46.80","47.00","+0.20","13",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

