"10507る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","27,200","1,319,840","48.50","48.60","48.50","48.50","+0.15","20",
"105/07/04","155,061","7,967,874","49.30","52.70","49.30","50.10","+1.60","131",
"105/07/05","49,000","2,426,700","49.15","50.00","49.15","49.50","-0.60","44",
"105/07/06","33,002","1,606,148","49.50","49.50","48.30","48.55","-0.95","27",
"105/07/07","30,000","1,458,550","48.70","49.40","48.40","48.40","-0.15","27",
"105/07/11","14,000","692,900","49.00","49.80","49.00","49.10","+0.70","13",
"105/07/12","27,100","1,340,000","49.10","50.10","49.10","49.30","+0.20","19",
"105/07/13","84,000","4,149,400","49.50","49.90","49.10","49.30"," 0.00","28",
"105/07/14","33,000","1,642,050","49.30","50.50","49.30","49.55","+0.25","25",
"105/07/15","56,586","2,859,658","50.00","51.00","50.00","50.50","+0.95","50",
"105/07/18","42,001","2,130,750","51.00","51.20","50.50","51.00","+0.50","32",
"105/07/19","55,500","2,814,599","51.30","51.30","50.30","50.70","-0.30","26",
"105/07/20","15,092","765,236","50.80","50.90","50.50","50.70"," 0.00","16",
"105/07/21","156,060","8,115,414","51.30","52.90","50.60","52.20","+1.50","112",
"105/07/22","34,002","1,762,803","51.80","52.00","51.70","51.70","-0.50","25",
"105/07/25","32,000","1,626,600","51.10","51.50","50.70","51.50","-0.20","17",
"105/07/26","24,822","1,261,110","51.50","51.50","50.60","50.90","-0.60","25",
"105/07/27","56,140","2,849,068","51.50","51.50","50.50","50.70","-0.20","40",
"105/07/28","46,409","2,290,981","49.10","50.50","48.85","49.40","X0.00","40",
"105/07/29","9,000","445,000","49.40","50.00","49.00","50.00","+0.60","7",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

