"10405る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","81,637","4,565,535","56.90","56.90","55.10","55.10","+0.10","65",
"104/05/05","58,000","3,230,700","55.10","56.40","55.10","55.30","+0.20","46",
"104/05/06","57,981","3,201,149","55.30","55.50","55.00","55.40","+0.10","53",
"104/05/07","32,200","1,772,479","55.70","55.70","54.70","54.70","-0.70","27",
"104/05/08","99,180","5,468,552","54.50","56.00","54.50","55.40","+0.70","57",
"104/05/11","132,300","7,202,850","55.40","55.40","54.00","54.50","-0.90","91",
"104/05/12","96,273","5,143,250","53.10","54.40","53.10","54.40","-0.10","70",
"104/05/13","30,000","1,599,400","53.50","54.40","52.60","53.30","-1.10","27",
"104/05/14","35,050","1,870,154","53.10","53.60","53.10","53.40","+0.10","31",
"104/05/15","70,000","3,691,800","53.10","53.20","52.00","52.50","-0.90","41",
"104/05/18","47,000","2,440,500","52.30","52.30","51.50","51.80","-0.70","37",
"104/05/19","28,000","1,447,700","51.60","52.40","51.40","52.00","+0.20","24",
"104/05/20","34,000","1,760,800","51.70","51.90","51.70","51.80","-0.20","24",
"104/05/21","22,000","1,146,400","52.00","52.50","51.70","52.00","+0.20","17",
"104/05/22","39,100","2,065,540","52.80","53.30","52.10","52.50","+0.50","35",
"104/05/25","32,000","1,671,900","52.30","52.60","52.10","52.30","-0.20","25",
"104/05/26","24,000","1,258,700","53.40","53.40","52.10","52.50","+0.20","21",
"104/05/27","29,030","1,523,378","52.60","52.60","52.20","52.50"," 0.00","19",
"104/05/28","25,200","1,322,260","52.50","52.50","52.30","52.40","-0.10","21",
"104/05/29","14,273","748,805","52.40","52.60","52.40","52.40"," 0.00","14",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

