"10412る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","877,631","61,015,096","69.00","71.00","68.30","68.30","-0.20","644",
"104/12/02","605,075","40,418,420","69.00","69.00","65.00","65.60","-2.70","430",
"104/12/03","402,192","26,231,484","65.60","66.80","63.70","64.40","-1.20","275",
"104/12/04","171,286","11,061,347","64.40","65.50","64.20","64.50","+0.10","130",
"104/12/07","199,100","12,826,850","64.60","65.30","63.20","63.50","-1.00","121",
"104/12/08","207,000","12,954,000","63.20","63.50","61.60","62.30","-1.20","147",
"104/12/09","431,100","25,692,300","61.80","62.10","58.00","58.00","-4.30","278",
"104/12/10","191,000","11,291,700","57.00","60.00","57.00","59.10","+1.10","132",
"104/12/11","101,000","5,888,400","59.10","59.10","57.30","57.30","-1.80","81",
"104/12/14","92,000","5,145,500","55.00","57.80","55.00","56.20","-1.10","74",
"104/12/15","180,000","10,549,500","57.00","59.50","57.00","59.50","+3.30","122",
"104/12/16","86,000","5,131,500","60.00","60.30","58.80","59.20","-0.30","66",
"104/12/17","73,136","4,315,305","59.20","60.00","58.10","60.00","+0.80","65",
"104/12/18","459,576","29,312,835","59.70","65.70","58.10","64.30","+4.30","349",
"104/12/21","578,647","38,632,751","69.00","69.00","64.30","64.30"," 0.00","447",
"104/12/22","161,000","10,338,800","65.00","65.50","63.40","63.50","-0.80","127",
"104/12/23","122,000","7,781,200","64.90","64.90","62.70","63.00","-0.50","114",
"104/12/24","203,062","12,402,282","63.10","63.20","60.00","60.70","-2.30","153",
"104/12/25","72,000","4,420,200","60.60","62.40","60.50","62.40","+1.70","60",
"104/12/28","62,002","3,765,823","62.30","62.30","60.20","60.90","-1.50","59",
"104/12/29","95,010","5,718,600","60.50","60.60","59.90","60.00","-0.90","77",
"104/12/30","56,591","3,387,560","60.00","60.50","59.20","59.20","-0.80","48",
"104/12/31","56,002","3,330,820","59.20","60.00","59.20","59.20"," 0.00","37",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

