"10404る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","167,245","8,632,070","52.20","52.30","51.00","51.30","-0.90","104",
"104/04/02","161,025","8,352,662","51.40","52.40","51.40","51.60","+0.30","93",
"104/04/07","201,734","10,937,013","52.00","55.20","52.00","55.20","+3.60","164",
"104/04/08","395,866","22,461,567","57.50","58.50","55.60","56.20","+1.00","291",
"104/04/09","168,525","9,474,040","56.00","57.10","55.80","55.90","-0.30","143",
"104/04/10","154,000","8,557,400","55.80","57.00","54.50","55.50","-0.40","113",
"104/04/13","69,546","3,854,520","55.50","56.00","55.10","55.20","-0.30","59",
"104/04/14","97,577","5,361,285","55.10","55.30","54.70","54.70","-0.50","61",
"104/04/15","170,704","9,586,400","55.00","57.00","55.00","55.40","+0.70","127",
"104/04/16","131,000","7,132,600","55.10","55.60","53.40","54.50","-0.90","92",
"104/04/17","110,273","6,061,523","53.80","55.30","53.80","54.60","+0.10","74",
"104/04/20","61,000","3,314,900","54.00","55.20","54.00","55.00","+0.40","44",
"104/04/21","85,746","4,644,185","54.70","54.70","53.80","54.00","-1.00","51",
"104/04/22","34,000","1,840,600","54.80","54.80","53.90","54.00"," 0.00","24",
"104/04/23","34,638","1,880,288","54.00","54.70","54.00","54.30","+0.30","30",
"104/04/24","89,092","4,844,986","54.40","54.80","54.00","54.50","+0.20","68",
"104/04/27","121,961","6,835,646","54.50","57.00","54.50","55.60","+1.10","105",
"104/04/28","45,913","2,531,140","55.60","55.60","54.80","54.80","-0.80","39",
"104/04/29","121,136","6,556,844","54.70","54.70","54.00","54.10","-0.70","103",
"104/04/30","56,231","3,081,681","54.50","55.40","54.30","55.00","+0.90","39",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

