"10502る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","57,000","3,116,700","55.30","55.30","54.20","54.60","+1.10","53",
"105/02/02","24,099","1,304,665","53.80","54.60","53.80","54.20","-0.40","21",
"105/02/03","38,000","2,044,200","54.20","54.40","53.10","54.40","+0.20","37",
"105/02/15","33,102","1,772,767","54.20","54.20","52.90","53.50","-0.90","24",
"105/02/16","40,509","2,166,678","53.50","54.00","52.90","53.50"," 0.00","38",
"105/02/17","46,000","2,477,600","54.40","55.00","53.00","53.00","-0.50","40",
"105/02/18","48,050","2,587,295","54.20","54.20","53.60","53.90","+0.90","42",
"105/02/19","70,002","3,733,807","54.40","54.40","53.20","53.30","-0.60","35",
"105/02/22","37,000","1,956,900","53.30","53.30","52.50","52.50","-0.80","31",
"105/02/23","35,100","1,859,700","52.80","53.50","52.80","53.00","+0.50","25",
"105/02/24","39,000","2,058,900","53.80","53.80","52.50","52.60","-0.40","25",
"105/02/25","39,047","2,047,148","52.80","52.80","52.10","52.10","-0.50","37",
"105/02/26","40,250","2,094,299","52.50","52.50","51.90","51.90","-0.20","39",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

