"10506る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","124,000","6,501,700","53.90","53.90","51.30","52.40","-0.90","80",
"105/06/02","52,474","2,704,163","52.20","52.20","50.80","51.40","-1.00","43",
"105/06/03","58,064","2,987,483","51.70","52.50","50.80","50.80","-0.60","35",
"105/06/04","26,000","1,321,500","50.80","51.20","50.50","51.10","+0.30","17",
"105/06/06","29,000","1,462,150","50.90","51.00","49.50","50.20","-0.90","22",
"105/06/07","22,060","1,098,270","50.20","50.30","49.50","49.50","-0.70","18",
"105/06/08","18,000","901,750","50.00","50.50","49.85","49.85","+0.35","16",
"105/06/13","32,000","1,570,450","49.60","49.60","48.60","49.40","-0.45","28",
"105/06/14","21,275","1,042,587","49.20","49.20","48.80","48.85","-0.55","23",
"105/06/15","30,200","1,480,770","48.65","49.30","48.65","49.00","+0.15","28",
"105/06/16","30,000","1,465,450","49.05","49.20","48.50","48.60","-0.40","26",
"105/06/17","10,000","490,600","48.90","49.15","48.90","49.15","+0.55","10",
"105/06/20","46,009","2,314,052","49.60","50.60","49.60","50.60","+1.45","41",
"105/06/21","63,000","3,185,700","50.80","51.10","50.00","50.10","-0.50","33",
"105/06/22","28,000","1,404,450","49.75","50.80","49.75","50.20","+0.10","14",
"105/06/23","74,007","3,613,341","50.20","50.20","48.45","48.60","-1.60","65",
"105/06/24","67,000","3,252,500","48.60","48.95","48.00","48.20","-0.40","49",
"105/06/27","43,002","2,041,796","46.50","48.25","46.50","47.60","-0.60","33",
"105/06/28","34,000","1,643,650","47.60","49.00","47.60","49.00","+1.40","21",
"105/06/29","16,000","784,700","49.10","49.10","49.00","49.00"," 0.00","14",
"105/06/30","26,000","1,258,800","48.80","48.80","48.15","48.35","-0.65","18",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

