"10503る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","33,000","1,722,500","51.90","52.60","51.90","52.60","+0.70","28",
"105/03/02","48,200","2,522,320","52.90","52.90","52.00","52.90","+0.30","35",
"105/03/03","31,000","1,626,400","52.40","53.10","52.00","52.20","-0.70","26",
"105/03/04","46,000","2,401,400","52.10","52.50","52.00","52.40","+0.20","34",
"105/03/07","140,306","7,599,238","52.50","56.00","52.40","55.00","+2.60","108",
"105/03/08","56,352","3,061,043","55.00","55.00","53.40","54.10","-0.90","49",
"105/03/09","36,643","1,981,385","54.10","54.50","53.50","53.60","-0.50","37",
"105/03/10","40,682","2,193,318","53.60","54.90","53.60","53.80","+0.20","34",
"105/03/11","31,000","1,672,100","53.80","54.40","53.70","54.00","+0.20","28",
"105/03/14","56,430","3,055,835","54.60","54.60","54.00","54.00"," 0.00","48",
"105/03/15","63,250","3,376,825","54.00","54.70","52.10","52.10","-1.90","55",
"105/03/16","25,000","1,335,400","53.00","54.00","53.00","54.00","+1.90","24",
"105/03/17","38,000","2,035,900","54.00","54.00","52.80","52.80","-1.20","32",
"105/03/18","28,252","1,496,806","52.50","53.30","52.50","52.70","-0.10","27",
"105/03/21","16,036","855,244","52.70","53.80","52.70","53.60","+0.90","17",
"105/03/22","24,000","1,277,900","53.60","53.60","52.80","53.50","-0.10","20",
"105/03/23","18,100","957,840","53.00","53.50","52.50","53.00","-0.50","19",
"105/03/24","19,273","1,011,914","52.50","52.70","52.30","52.70","-0.30","18",
"105/03/25","16,086","837,215","51.90","52.10","51.90","52.10","-0.60","15",
"105/03/28","26,000","1,352,500","52.10","52.40","51.80","51.90","-0.20","19",
"105/03/29","42,025","2,148,395","51.90","52.00","50.50","50.60","-1.30","33",
"105/03/30","22,000","1,129,500","51.40","51.90","50.90","51.50","+0.90","17",
"105/03/31","24,000","1,242,600","51.80","52.30","51.50","51.70","+0.20","20",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

