"10409る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","96,000","4,708,900","47.80","51.70","47.80","50.00","+2.40","82",
"104/09/02","60,050","2,977,375","49.00","50.80","48.00","50.00"," 0.00","52",
"104/09/03","89,000","4,493,900","51.00","51.90","48.65","48.75","-1.25","70",
"104/09/04","53,000","2,603,850","49.80","49.80","48.50","48.65","-0.10","37",
"104/09/07","46,000","2,211,900","46.00","48.90","46.00","48.50","-0.15","38",
"104/09/08","12,228","599,394","48.50","49.70","48.50","49.00","+0.50","14",
"104/09/09","46,100","2,303,780","49.90","50.20","49.80","49.80","+0.80","34",
"104/09/10","34,629","1,743,412","50.60","50.60","50.00","50.40","+0.60","29",
"104/09/11","18,000","902,700","50.80","50.80","49.60","50.00","-0.40","16",
"104/09/14","16,000","793,850","50.70","50.70","49.00","49.95","-0.05","14",
"104/09/15","22,000","1,090,000","49.90","49.90","49.15","49.20","-0.75","15",
"104/09/16","40,040","1,995,894","49.20","50.20","49.20","49.75","+0.55","28",
"104/09/17","52,100","2,613,630","50.00","50.70","50.00","50.20","+0.45","42",
"104/09/18","28,000","1,409,900","50.00","50.70","49.80","50.40","+0.20","24",
"104/09/21","58,002","2,882,010","50.80","51.00","49.00","49.00","-1.40","42",
"104/09/22","26,000","1,286,650","49.70","49.90","49.10","49.50","+0.50","21",
"104/09/23","55,038","2,749,181","49.00","50.50","49.00","49.50"," 0.00","40",
"104/09/24","41,000","2,022,900","50.40","50.40","49.10","49.20","-0.30","33",
"104/09/25","28,000","1,380,900","49.50","49.90","49.00","49.55","+0.35","24",
"104/09/30","27,000","1,349,850","50.70","50.70","49.50","50.00","+0.45","26",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

