"10402る 4737 地約             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","20,189","877,501","43.70","43.80","43.20","43.50","-0.20","21",
"104/02/03","37,454","1,628,693","43.40","43.75","43.20","43.65","+0.15","26",
"104/02/04","47,409","2,060,418","43.65","43.70","43.20","43.20","-0.45","37",
"104/02/05","27,000","1,165,200","43.30","43.30","43.00","43.00","-0.20","21",
"104/02/06","67,100","2,876,427","43.00","43.20","42.70","43.10","+0.10","37",
"104/02/09","27,006","1,153,208","43.10","43.15","42.20","42.30","-0.80","23",
"104/02/10","48,000","2,034,050","42.30","42.75","42.20","42.30"," 0.00","41",
"104/02/11","69,150","2,880,314","42.30","42.70","40.70","40.70","-1.60","59",
"104/02/12","194,050","7,825,975","40.70","41.60","38.10","41.20","+0.50","156",
"104/02/13","61,000","2,552,500","42.75","42.75","41.20","42.00","+0.80","53",
"104/02/24","31,000","1,305,600","42.20","42.50","41.60","41.60","-0.40","28",
"104/02/25","69,100","2,884,300","42.40","42.40","41.50","41.70","+0.10","51",
"104/02/26","88,089","3,731,569","41.60","42.95","41.40","42.85","+1.15","71",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

