"107年11月 4142 國光生           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"107/11/01","2,813,600","58,929,440","20.30","21.55","20.10","21.40","+1.10","1,479",
"107/11/02","2,313,151","49,391,580","21.50","21.70","21.00","21.00","-0.40","1,197",
"107/11/05","1,315,012","27,882,922","21.20","21.50","21.00","21.05","+0.05","664",
"107/11/06","1,289,001","26,790,722","21.30","21.30","20.30","20.30","-0.75","698",
"107/11/07","922,101","18,899,851","20.45","20.80","20.35","20.45","+0.15","495",
"107/11/08","1,032,000","21,140,800","20.70","20.70","20.35","20.35","-0.10","578",
"107/11/09","5,724,808","124,874,107","20.50","22.35","20.20","22.35","+2.00","2,486",
"107/11/12","3,253,600","70,964,338","22.00","22.10","21.50","21.60","-0.75","1,542",
"107/11/13","2,406,023","52,837,956","21.50","22.45","21.30","22.10","+0.50","1,286",
"107/11/14","1,812,220","40,002,706","22.45","22.50","21.80","21.85","-0.25","1,011",
"107/11/15","1,203,103","25,942,921","21.70","22.10","21.35","21.35","-0.50","682",
"107/11/16","961,200","20,738,389","21.40","21.85","21.35","21.50","+0.15","535",
"107/11/19","1,117,106","24,294,699","21.60","22.20","21.45","21.60","+0.10","586",
"107/11/20","738,502","15,916,541","21.50","21.70","21.45","21.45","-0.15","410",
"107/11/21","1,339,030","28,246,833","21.35","21.35","20.85","21.00","-0.45","765",
"107/11/22","1,090,278","22,769,154","21.00","21.20","20.70","20.70","-0.30","571",
"107/11/23","917,000","18,830,000","20.55","20.75","20.40","20.40","-0.30","450",
"107/11/26","631,201","12,969,359","20.40","20.75","20.40","20.45","+0.05","350",
"107/11/27","1,482,001","31,145,471","20.60","21.40","20.60","20.90","+0.45","822",
"107/11/28","881,500","18,593,747","20.90","21.30","20.90","21.00","+0.10","468",
"107/11/29","3,190,491","67,800,250","20.75","22.00","20.50","22.00","+1.00","1,527",
"107/11/30","6,558,242","151,638,785","22.90","23.95","22.40","23.10","+1.10","3,111",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

