"104年11月 4142 國光生           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"104/11/02","10,759,958","285,546,555","25.60","27.50","25.40","27.20","+1.90","4,633",
"104/11/03","9,143,938","252,785,028","28.00","28.45","26.80","27.00","-0.20","4,374",
"104/11/04","3,025,106","81,176,462","27.00","27.30","26.60","27.00"," 0.00","1,604",
"104/11/05","2,668,200","72,864,269","27.20","27.60","27.00","27.20","+0.20","1,421",
"104/11/06","2,126,004","56,778,206","27.45","27.45","26.50","26.60","-0.60","1,168",
"104/11/09","1,974,185","51,905,360","26.80","27.15","25.80","26.00","-0.60","1,089",
"104/11/10","1,968,004","51,475,604","25.95","26.65","25.40","26.60","+0.60","1,019",
"104/11/11","1,457,006","37,918,753","26.60","26.60","25.70","25.70","-0.90","849",
"104/11/12","1,261,003","32,316,828","25.70","26.10","25.20","25.85","+0.15","693",
"104/11/13","1,614,288","40,789,905","25.25","25.70","25.00","25.20","-0.65","840",
"104/11/16","1,478,072","36,989,939","24.90","25.55","24.60","25.45","+0.25","749",
"104/11/17","1,557,100","40,164,365","25.85","26.10","25.45","25.45"," 0.00","829",
"104/11/18","4,129,000","108,322,546","25.00","26.85","25.00","26.35","+0.90","2,086",
"104/11/19","7,158,000","194,192,950","26.50","27.80","26.00","27.00","+0.65","3,629",
"104/11/20","2,476,002","66,562,802","27.20","27.50","26.55","26.55","-0.45","1,373",
"104/11/23","1,853,007","49,810,132","26.80","27.40","26.50","26.50","-0.05","993",
"104/11/24","2,664,012","71,388,667","26.60","27.35","26.30","26.40","-0.10","1,388",
"104/11/25","2,590,002","69,421,052","27.00","27.30","26.40","26.50","+0.10","1,380",
"104/11/26","2,857,265","77,100,855","26.80","27.30","26.65","26.85","+0.35","1,392",
"104/11/27","2,692,050","72,427,950","27.05","27.45","26.50","26.50","-0.35","1,418",
"104/11/30","3,115,649","80,067,881","26.40","26.40","25.40","25.40","-1.10","1,310",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

