"105年06月 4142 國光生           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/06/01","432,001","10,008,673","23.40","23.40","23.05","23.05","-0.10","236",
"105/06/02","277,000","6,398,200","23.05","23.30","22.90","23.00","-0.05","177",
"105/06/03","309,006","7,145,089","23.00","23.40","23.00","23.00"," 0.00","202",
"105/06/04","143,024","3,277,747","23.05","23.05","22.85","22.85","-0.15","98",
"105/06/06","223,000","5,096,400","23.00","23.20","22.75","22.85"," 0.00","146",
"105/06/07","2,941,000","71,464,800","24.00","24.80","24.00","24.20","+1.35","1,589",
"105/06/08","1,097,005","26,295,020","24.30","24.45","23.65","23.85","-0.35","631",
"105/06/13","502,026","11,770,516","23.80","23.80","23.30","23.35","-0.50","282",
"105/06/14","369,001","8,602,773","23.20","23.40","23.20","23.35"," 0.00","197",
"105/06/15","485,000","11,386,950","23.45","23.60","23.30","23.50","+0.15","238",
"105/06/16","328,000","7,702,250","23.65","23.70","23.30","23.35","-0.15","204",
"105/06/17","333,000","7,775,400","23.50","23.55","23.25","23.25","-0.10","198",
"105/06/20","180,010","4,196,733","23.40","23.40","23.25","23.35","+0.10","119",
"105/06/21","243,000","5,679,750","23.50","23.55","23.25","23.30","-0.05","150",
"105/06/22","302,300","7,018,100","23.30","23.35","23.10","23.15","-0.15","191",
"105/06/23","263,001","6,121,873","23.15","23.50","23.15","23.30","+0.15","152",
"105/06/24","784,104","17,798,921","23.30","23.30","22.05","22.60","-0.70","422",
"105/06/27","374,003","8,501,219","22.50","22.95","22.10","22.90","+0.30","227",
"105/06/28","169,008","3,858,483","22.80","22.95","22.60","22.85","-0.05","113",
"105/06/29","192,000","4,404,400","23.00","23.05","22.85","22.90","+0.05","133",
"105/06/30","513,002","11,939,746","23.05","23.60","22.95","23.40","+0.50","297",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"

