"10504る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","387,962","74,558,642","193.00","194.50","190.50","193.00","-1.00","325",
"105/04/06","676,835","127,562,815","193.00","193.00","187.00","188.00","-5.00","544",
"105/04/07","707,865","133,684,146","188.00","190.00","187.00","190.00","+2.00","510",
"105/04/08","622,313","117,299,283","188.00","191.00","187.00","190.50","+0.50","454",
"105/04/11","358,240","67,805,340","190.00","190.50","187.50","190.00","-0.50","297",
"105/04/12","492,177","92,336,130","190.00","190.00","185.50","189.00","-1.00","425",
"105/04/13","988,278","184,037,264","189.00","190.00","183.50","187.00","-2.00","767",
"105/04/14","600,112","111,959,556","186.50","188.00","185.00","188.00","+1.00","484",
"105/04/15","621,843","117,286,930","188.00","190.50","187.00","190.50","+2.50","483",
"105/04/18","350,407","66,477,029","190.50","191.00","188.50","190.50"," 0.00","280",
"105/04/19","703,007","134,874,345","191.00","193.50","190.50","192.50","+2.00","511",
"105/04/20","492,217","94,590,381","192.50","193.00","191.00","192.50"," 0.00","353",
"105/04/21","567,845","109,553,850","192.50","194.00","192.00","194.00","+1.50","435",
"105/04/22","609,446","117,774,524","194.00","195.00","191.50","194.50","+0.50","451",
"105/04/25","475,537","92,033,905","193.50","195.00","191.50","194.00","-0.50","340",
"105/04/26","367,220","71,098,180","194.00","194.50","192.50","194.50","+0.50","275",
"105/04/27","734,559","141,495,664","194.00","195.00","191.00","193.00","-1.50","535",
"105/04/28","484,050","93,736,221","193.00","194.50","192.50","194.50","+1.50","330",
"105/04/29","597,847","116,169,588","194.00","195.50","193.00","195.50","+1.00","416",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

