"10402る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","45,177","14,557,817","320.00","323.50","320.00","322.50","+2.50","57",
"104/02/03","77,877","25,060,517","323.00","323.50","320.50","321.00","-1.50","91",
"104/02/04","122,196","39,316,207","322.00","322.50","321.00","322.50","+1.50","119",
"104/02/05","61,257","19,649,863","321.00","323.00","320.00","320.50","-2.00","78",
"104/02/06","126,743","40,740,409","320.50","322.50","320.00","322.50","+2.00","117",
"104/02/09","70,393","22,702,797","325.00","325.00","321.00","321.00","-1.50","78",
"104/02/10","84,500","27,120,500","323.00","323.00","320.00","320.00","-1.00","88",
"104/02/11","134,538","43,000,543","322.50","322.50","319.00","319.00","-1.00","117",
"104/02/12","71,918","22,959,096","321.50","321.50","318.50","319.00"," 0.00","71",
"104/02/13","197,831","63,106,251","321.00","321.00","318.00","318.50","-0.50","136",
"104/02/24","157,912","50,554,840","321.00","323.50","317.00","319.50","+1.00","156",
"104/02/25","73,880","23,767,916","321.50","323.00","320.50","321.50","+2.00","98",
"104/02/26","367,900","119,829,745","323.00","328.50","322.50","328.50","+7.00","284",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

