"10507る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","416,415","76,733,275","184.00","185.00","183.50","184.50","+0.50","307",
"105/07/04","735,394","133,870,602","184.00","185.00","180.50","182.50","-2.00","608",
"105/07/05","384,277","71,047,745","183.00","186.50","182.50","185.50","+3.00","350",
"105/07/06","384,244","71,129,003","184.50","186.50","184.00","186.00","+0.50","317",
"105/07/07","407,389","76,059,743","186.00","188.00","186.00","188.00","+2.00","302",
"105/07/11","437,074","82,539,912","187.00","189.50","186.50","189.50","+1.50","351",
"105/07/12","401,284","76,203,960","189.50","191.00","188.50","191.00","+1.50","310",
"105/07/13","388,851","74,181,041","190.50","191.50","190.00","191.00"," 0.00","267",
"105/07/14","508,827","96,890,038","191.00","191.00","190.00","190.50","-0.50","389",
"105/07/15","551,691","101,355,985","182.00","185.00","182.00","185.00","X0.00","488",
"105/07/18","370,822","68,456,070","184.00","185.00","183.50","185.00"," 0.00","345",
"105/07/19","428,884","79,656,979","185.00","186.00","185.00","186.00","+1.00","370",
"105/07/20","175,619","32,573,202","185.50","186.00","184.50","185.50","-0.50","162",
"105/07/21","403,899","75,203,162","185.50","187.00","185.50","187.00","+1.50","366",
"105/07/22","225,139","42,138,493","187.00","188.00","186.00","188.00","+1.00","207",
"105/07/25","103,196","19,343,152","188.00","188.00","187.00","187.50","-0.50","98",
"105/07/26","59,103","11,055,207","187.00","187.50","186.50","187.50"," 0.00","61",
"105/07/27","88,626","16,534,936","186.00","187.00","185.50","187.00","-0.50","85",
"105/07/28","57,027","10,695,549","187.00","188.50","186.00","187.50","+0.50","68",
"105/07/29","46,003","8,623,557","187.00","188.00","186.00","188.00","+0.50","47",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

