"10503る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","126,703","27,009,084","214.00","214.00","212.50","213.50","-0.50","149",
"105/03/02","67,400","14,440,100","213.00","215.00","213.00","214.50","+1.00","78",
"105/03/03","82,310","17,628,991","214.50","215.00","213.50","214.50"," 0.00","102",
"105/03/04","97,845","20,957,830","214.50","214.50","213.50","214.50"," 0.00","103",
"105/03/07","175,638","37,282,209","214.50","214.50","210.00","212.50","-2.00","162",
"105/03/08","128,421","27,238,881","212.50","213.50","211.00","213.00","+0.50","135",
"105/03/09","172,995","36,955,930","213.00","214.50","211.00","214.00","+1.00","144",
"105/03/10","215,613","45,946,182","214.00","214.00","212.00","213.00","-1.00","183",
"105/03/11","73,381","15,623,653","212.00","213.50","212.00","213.00"," 0.00","88",
"105/03/14","189,970","40,444,050","213.00","213.50","212.50","213.00"," 0.00","153",
"105/03/15","116,579","24,801,454","213.00","213.50","212.00","212.50","-0.50","132",
"105/03/16","122,376","25,887,712","212.50","212.50","210.50","210.50","-2.00","143",
"105/03/17","236,072","50,300,836","210.50","214.50","210.00","214.00","+3.50","178",
"105/03/18","167,728","35,865,792","214.00","215.00","212.50","214.00"," 0.00","135",
"105/03/21","130,463","27,814,348","214.00","214.50","212.00","214.00"," 0.00","80",
"105/03/22","147,251","31,219,714","214.00","214.00","210.00","211.50","-2.50","112",
"105/03/23","153,714","32,649,868","211.50","213.50","210.00","212.50","+1.00","110",
"105/03/24","230,550","48,718,100","210.00","213.50","210.00","212.00","-0.50","190",
"105/03/25","380,834","78,796,213","210.50","211.50","205.00","206.50","-5.50","335",
"105/03/28","411,187","82,499,587","205.00","206.50","199.50","200.50","-6.00","315",
"105/03/29","685,892","133,918,377","200.50","200.50","193.00","194.50","-6.00","524",
"105/03/30","553,865","107,526,175","194.50","197.00","192.50","194.00","-0.50","444",
"105/03/31","519,166","100,034,370","194.00","195.00","189.00","194.00"," 0.00","390",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

