"10506る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","521,508","98,484,272","189.00","190.00","187.00","189.50","+0.50","342",
"105/06/02","576,465","108,892,850","189.50","190.50","187.50","189.00","-0.50","443",
"105/06/03","662,403","124,073,963","189.00","189.50","185.50","187.50","-1.50","443",
"105/06/04","91,716","17,260,608","187.50","188.50","187.50","188.50","+1.00","98",
"105/06/06","272,848","51,274,924","188.50","189.00","187.00","188.50"," 0.00","209",
"105/06/07","839,718","156,286,830","188.00","189.00","183.50","185.00","-3.50","708",
"105/06/08","613,564","113,498,840","184.50","186.50","183.50","185.00"," 0.00","456",
"105/06/13","504,379","92,453,857","181.00","185.00","181.00","183.00","-2.00","361",
"105/06/14","339,555","62,337,620","183.00","185.00","183.00","184.50","+1.50","246",
"105/06/15","670,461","121,578,664","184.00","185.00","179.50","180.50","-4.00","565",
"105/06/16","593,182","108,054,391","181.00","184.50","180.50","184.50","+4.00","424",
"105/06/17","544,505","101,239,930","184.50","187.00","184.00","186.00","+1.50","398",
"105/06/20","328,268","60,956,580","185.50","187.00","185.00","185.50","-0.50","275",
"105/06/21","278,979","51,583,615","185.50","186.00","184.00","185.00","-0.50","247",
"105/06/22","318,451","59,217,886","185.00","186.50","185.00","186.50","+1.50","240",
"105/06/23","239,070","44,552,590","186.50","187.50","185.00","186.00","-0.50","176",
"105/06/24","637,227","117,263,381","185.50","187.00","180.50","185.00","-1.00","415",
"105/06/27","342,685","62,902,379","185.00","185.00","182.00","184.50","-0.50","243",
"105/06/28","224,279","41,199,836","184.00","185.00","182.50","184.00","-0.50","188",
"105/06/29","252,974","46,635,201","184.00","185.50","183.50","184.50","+0.50","201",
"105/06/30","268,693","49,432,858","184.50","185.50","183.00","184.00","-0.50","230",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

