"10401る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","89,058","29,537,198","335.00","335.00","330.00","331.00","-7.00","110",
"104/01/06","226,242","73,278,150","331.00","331.00","320.50","322.00","-9.00","192",
"104/01/07","98,489","31,776,447","322.50","324.50","320.00","323.00","+1.00","106",
"104/01/08","124,200","40,248,600","324.00","327.50","321.00","322.50","-0.50","130",
"104/01/09","119,630","38,803,990","323.00","327.50","323.00","323.00","+0.50","120",
"104/01/12","80,609","26,184,034","327.00","327.00","323.50","326.00","+3.00","65",
"104/01/13","128,360","41,786,860","323.50","327.00","323.50","326.00"," 0.00","108",
"104/01/14","95,305","30,774,820","326.50","326.50","321.00","322.00","-4.00","91",
"104/01/15","122,575","39,267,650","320.50","322.00","320.00","320.50","-1.50","116",
"104/01/16","111,230","35,432,870","320.50","320.50","317.00","318.50","-2.00","99",
"104/01/19","52,855","16,946,245","319.50","324.00","318.50","318.50"," 0.00","62",
"104/01/20","141,523","45,465,883","326.00","326.00","319.50","321.00","+2.50","119",
"104/01/21","63,727","20,456,594","320.00","322.50","320.00","322.50","+1.50","73",
"104/01/22","149,902","48,544,650","325.00","326.00","322.50","323.00","+0.50","141",
"104/01/23","99,522","32,274,821","327.00","327.50","323.00","323.00"," 0.00","106",
"104/01/26","47,577","15,406,871","324.00","325.00","322.50","325.00","+2.00","57",
"104/01/27","85,303","27,491,213","325.00","325.00","321.00","322.00","-3.00","96",
"104/01/28","83,155","26,662,065","320.00","321.50","320.00","321.00","-1.00","86",
"104/01/29","78,985","25,403,661","319.00","322.50","319.00","322.50","+1.50","85",
"104/01/30","69,584","22,341,464","323.00","324.50","320.00","320.00","-2.50","75",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

