"10410る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","206,666","45,398,684","220.00","221.50","218.50","219.00","-1.00","207",
"104/10/02","139,910","30,702,700","219.00","220.50","219.00","219.00"," 0.00","128",
"104/10/05","100,312","22,011,478","219.50","220.00","219.00","219.50","+0.50","123",
"104/10/06","170,904","37,609,919","219.50","221.00","219.00","219.50"," 0.00","182",
"104/10/07","379,293","82,585,803","217.50","220.00","214.50","219.50"," 0.00","281",
"104/10/08","204,923","44,895,090","219.50","220.50","217.50","219.50"," 0.00","154",
"104/10/12","185,908","40,623,852","219.50","219.50","217.00","219.50"," 0.00","164",
"104/10/13","288,222","63,204,340","219.50","220.50","217.50","220.00","+0.50","260",
"104/10/14","701,234","152,242,012","220.00","220.00","215.00","216.00","-4.00","545",
"104/10/15","657,616","139,712,163","216.00","218.00","207.50","209.00","-7.00","501",
"104/10/16","608,712","127,296,444","209.00","211.50","207.00","211.50","+2.50","425",
"104/10/19","304,007","64,693,491","211.50","214.00","211.00","212.00","+0.50","271",
"104/10/20","391,722","83,976,230","212.00","215.50","212.00","215.00","+3.00","315",
"104/10/21","482,768","104,689,924","215.00","218.50","215.00","218.00","+3.00","328",
"104/10/22","273,143","59,763,817","218.00","219.50","218.00","219.00","+1.00","208",
"104/10/23","344,383","75,724,562","219.00","220.50","219.00","220.00","+1.00","293",
"104/10/26","505,833","113,072,499","220.00","226.00","220.00","225.50","+5.50","399",
"104/10/27","539,747","121,323,081","226.00","228.00","222.00","224.50","-1.00","417",
"104/10/28","299,552","67,283,370","224.50","226.00","223.00","224.00","-0.50","221",
"104/10/29","428,579","96,106,196","224.00","226.00","223.00","224.50","+0.50","288",
"104/10/30","362,342","81,118,108","224.50","225.00","223.00","224.50"," 0.00","269",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

