"105年09月 2707 晶華             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"105/09/01","492,726","89,108,180","180.00","181.50","179.50","181.50","+1.50","442",
"105/09/02","308,465","55,765,200","181.50","182.50","179.50","180.50","-1.00","291",
"105/09/05","272,211","49,090,372","181.00","182.00","179.00","181.00","+0.50","255",
"105/09/06","322,435","58,232,951","181.00","181.50","179.50","181.00"," 0.00","269",
"105/09/07","235,339","42,442,348","180.50","181.00","179.50","179.50","-1.50","211",
"105/09/08","263,402","47,601,860","180.00","181.50","180.00","181.00","+1.50","215",
"105/09/09","260,816","47,047,880","181.00","182.00","179.50","180.50","-0.50","217",
"105/09/10","222,124","40,212,003","180.00","182.50","180.00","181.50","+1.00","186",
"105/09/12","560,693","101,836,279","181.50","183.00","180.50","183.00","+1.50","323",
"105/09/13","565,511","102,920,255","183.50","183.50","180.50","183.50","+0.50","287",
"105/09/14","752,524","135,180,796","182.50","183.00","178.50","178.50","-5.00","380",
"105/09/19","322,504","57,953,724","179.00","180.50","179.00","180.00","+1.50","291",
"105/09/20","241,571","43,328,991","179.00","181.00","178.50","179.50","-0.50","230",
"105/09/21","246,876","44,237,242","179.50","180.00","178.50","179.50"," 0.00","233",
"105/09/22","165,853","29,806,687","179.50","180.50","179.00","180.00","+0.50","154",
"105/09/23","194,936","34,907,608","179.00","179.50","178.50","179.50","-0.50","194",
"105/09/26","157,333","28,199,771","179.00","180.00","178.50","179.50"," 0.00","141",
"105/09/29","279,862","50,161,798","179.00","180.00","178.50","179.50"," 0.00","264",
"105/09/30","695,865","124,268,335","179.00","180.00","177.00","179.50"," 0.00","509",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

