"10407る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","83,386","21,993,290","260.50","265.50","260.50","263.00","+3.00","103",
"104/07/02","134,680","35,141,840","263.00","263.50","260.00","260.50","-2.50","151",
"104/07/03","148,000","38,493,498","260.50","262.00","257.50","261.00","+0.50","141",
"104/07/06","148,007","38,331,322","261.00","261.00","258.00","258.00","-3.00","163",
"104/07/07","269,924","69,123,468","260.00","260.00","254.50","254.50","-3.50","249",
"104/07/08","385,080","96,436,696","253.00","254.00","248.50","249.50","-5.00","326",
"104/07/09","281,192","67,907,616","247.50","247.50","235.50","244.00","-5.50","295",
"104/07/13","187,262","46,646,179","249.00","250.50","247.00","248.50","+4.50","192",
"104/07/14","206,612","51,189,500","250.00","251.00","246.00","247.00","-1.50","232",
"104/07/15","132,442","32,819,661","248.50","249.00","247.00","248.00","+1.00","123",
"104/07/16","158,000","39,149,992","249.00","249.00","247.00","247.50","-0.50","170",
"104/07/17","264,763","65,864,250","247.50","250.00","247.50","249.50","+2.00","256",
"104/07/20","167,720","40,500,960","241.00","243.00","240.00","241.50","X0.00","174",
"104/07/21","101,341","24,364,507","243.00","243.00","239.00","239.50","-2.00","108",
"104/07/22","127,699","30,602,459","239.50","241.00","239.00","241.00","+1.50","129",
"104/07/23","213,363","51,029,757","241.50","241.50","238.50","238.50","-2.50","179",
"104/07/24","183,601","43,035,532","238.50","238.50","233.50","233.50","-5.00","180",
"104/07/27","427,446","98,393,796","232.50","232.50","224.00","226.00","-7.50","259",
"104/07/28","369,907","81,927,947","225.00","225.00","219.00","220.00","-6.00","341",
"104/07/29","193,935","43,444,400","220.00","225.00","220.00","224.00","+4.00","161",
"104/07/30","128,538","29,274,240","226.00","229.50","224.50","229.00","+5.00","132",
"104/07/31","207,897","46,640,066","226.00","227.50","222.50","222.50","-6.50","214",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

