"10404る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","50,459","16,564,511","328.50","329.00","327.50","328.00","-2.50","63",
"104/04/02","57,441","18,875,089","328.00","330.00","327.00","328.50","+0.50","65",
"104/04/07","52,527","17,253,383","327.00","329.50","327.00","328.00","-0.50","70",
"104/04/08","80,127","26,241,216","327.00","329.50","327.00","328.50","+0.50","100",
"104/04/09","93,365","30,525,220","325.00","329.00","325.00","327.50","-1.00","107",
"104/04/10","54,234","17,821,720","327.50","329.50","327.00","329.50","+2.00","75",
"104/04/13","112,900","37,243,000","330.00","330.50","328.50","330.00","+0.50","118",
"104/04/14","79,710","26,294,650","330.00","330.50","329.00","330.50","+0.50","93",
"104/04/15","110,615","36,232,906","330.50","330.50","326.00","327.50","-3.00","125",
"104/04/16","55,491","18,265,030","329.50","330.00","327.50","330.00","+2.50","75",
"104/04/17","97,424","32,054,920","328.00","330.00","328.00","330.00"," 0.00","97",
"104/04/20","119,602","39,208,956","328.00","329.50","326.00","328.50","-1.50","136",
"104/04/21","16,419","5,386,932","327.50","329.00","327.50","327.50","-1.00","31",
"104/04/22","81,043","26,426,518","327.00","328.50","325.50","325.50","-2.00","106",
"104/04/23","100,455","32,981,963","327.50","329.50","325.50","329.50","+4.00","118",
"104/04/24","136,048","44,743,292","329.50","330.00","327.00","328.00","-1.50","151",
"104/04/27","132,575","43,682,954","330.00","330.00","328.00","330.00","+2.00","152",
"104/04/28","152,794","50,361,226","329.00","330.50","327.00","330.00"," 0.00","162",
"104/04/29","126,609","41,665,752","329.50","330.00","328.00","329.00","-1.00","137",
"104/04/30","99,534","32,641,186","330.00","330.00","327.00","327.50","-1.50","102",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

