"10409る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","317,816","67,143,808","212.00","213.00","210.00","212.50","-1.50","292",
"104/09/02","317,975","67,398,600","206.50","216.00","206.50","214.50","+2.00","276",
"104/09/03","201,930","43,419,413","214.50","216.00","214.50","215.00","+0.50","209",
"104/09/04","238,306","50,994,984","215.00","215.00","212.50","212.50","-2.50","208",
"104/09/07","147,220","31,391,460","211.00","215.00","211.00","215.00","+2.50","122",
"104/09/08","121,094","25,955,432","215.00","215.00","213.50","214.50","-0.50","103",
"104/09/09","250,829","54,765,025","216.00","223.00","215.50","222.00","+7.50","233",
"104/09/10","94,057","20,740,211","220.00","221.50","218.00","221.00","-1.00","97",
"104/09/11","155,148","34,140,279","221.00","221.50","219.00","219.00","-2.00","137",
"104/09/14","174,150","37,954,423","222.00","222.00","217.00","218.50","-0.50","140",
"104/09/15","174,840","38,249,460","218.50","220.00","217.50","218.50"," 0.00","130",
"104/09/16","295,692","65,406,772","218.50","223.00","218.50","221.50","+3.00","266",
"104/09/17","212,858","47,497,334","221.50","224.00","221.50","223.00","+1.50","183",
"104/09/18","159,974","35,873,610","223.50","225.00","223.50","223.50","+0.50","137",
"104/09/21","249,270","54,661,940","221.50","221.50","218.00","220.00","-3.50","205",
"104/09/22","158,717","34,922,391","220.00","221.00","219.00","220.00"," 0.00","118",
"104/09/23","192,774","42,252,328","219.50","220.00","218.00","220.00"," 0.00","168",
"104/09/24","253,956","55,623,820","220.00","221.00","217.50","219.50","-0.50","181",
"104/09/25","173,470","38,079,400","218.50","221.50","217.50","219.00","-0.50","173",
"104/09/30","218,597","48,006,032","218.50","221.00","217.50","220.00","+1.00","225",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

