"10412る 2707 垂地             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","162,102","36,150,246","222.50","224.00","221.50","222.50"," 0.00","149",
"104/12/02","276,597","62,363,728","222.00","227.00","222.00","225.50","+3.00","225",
"104/12/03","276,116","62,178,216","225.50","226.50","223.50","225.50"," 0.00","221",
"104/12/04","281,952","63,417,673","225.50","225.50","224.00","225.50"," 0.00","247",
"104/12/07","323,119","72,509,037","225.50","226.00","223.00","224.50","-1.00","284",
"104/12/08","454,956","101,776,144","223.50","224.50","222.00","224.50"," 0.00","407",
"104/12/09","346,659","77,324,468","223.50","224.50","221.50","223.50","-1.00","293",
"104/12/10","523,181","115,816,407","223.50","223.50","219.00","221.50","-2.00","455",
"104/12/11","573,832","127,258,204","221.50","223.50","220.00","223.00","+1.50","439",
"104/12/14","324,062","72,012,702","222.00","223.00","221.50","222.50","-0.50","288",
"104/12/15","347,092","77,460,559","221.50","224.00","221.50","224.00","+1.50","246",
"104/12/16","312,696","69,817,356","223.50","224.50","222.50","223.50","-0.50","232",
"104/12/17","285,253","63,716,544","223.50","224.00","222.00","223.50"," 0.00","243",
"104/12/18","199,104","44,431,692","222.50","223.50","222.00","223.50"," 0.00","191",
"104/12/21","322,117","71,779,474","223.00","224.00","221.50","222.00","-1.50","276",
"104/12/22","297,326","66,278,698","222.00","223.50","221.50","222.50","+0.50","241",
"104/12/23","201,814","44,830,894","222.00","223.00","221.00","221.00","-1.50","198",
"104/12/24","255,458","56,797,904","220.50","223.50","220.50","222.50","+1.50","227",
"104/12/25","222,335","49,664,205","222.50","224.00","222.50","224.00","+1.50","193",
"104/12/28","238,504","53,675,396","224.00","226.00","224.00","225.50","+1.50","175",
"104/12/29","408,757","92,457,325","226.00","227.50","224.50","226.50","+1.00","367",
"104/12/30","329,656","74,787,412","226.50","227.50","226.00","227.50","+1.00","306",
"104/12/31","633,818","143,656,186","227.50","228.00","225.00","227.50"," 0.00","520",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

