"108年09月 2707 晶華             各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/09/02","372,091","61,830,922","165.00","167.00","165.00","166.00","+1.50","291",
"108/09/03","279,405","46,218,040","166.00","167.00","164.00","165.00","-1.00","233",
"108/09/04","184,904","30,565,468","164.50","166.00","164.50","166.00","+1.00","194",
"108/09/05","461,492","76,037,156","166.50","166.50","163.50","164.50","-1.50","378",
"108/09/06","377,280","61,711,480","164.50","164.50","163.00","164.00","-0.50","259",
"108/09/09","426,406","70,005,896","164.00","165.50","163.50","164.00"," 0.00","282",
"108/09/10","491,657","80,476,905","164.00","164.50","162.50","164.00"," 0.00","400",
"108/09/11","508,477","80,938,051","158.00","160.00","158.00","159.50","X0.00","412",
"108/09/12","248,948","39,795,628","159.50","160.50","159.00","159.50"," 0.00","202",
"108/09/16","198,430","31,729,100","159.50","160.50","159.00","159.50"," 0.00","163",
"108/09/17","158,443","25,296,323","159.50","160.00","159.00","159.50"," 0.00","133",
"108/09/18","326,429","52,060,640","159.50","160.00","159.00","159.00","-0.50","297",
"108/09/19","383,337","60,845,083","159.00","159.50","158.00","158.00","-1.00","278",
"108/09/20","358,614","56,972,740","158.00","160.00","158.00","159.50","+1.50","316",
"108/09/23","342,374","54,449,340","159.50","160.00","158.50","159.00","-0.50","306",
"108/09/24","257,117","40,735,158","159.00","159.50","157.50","159.00"," 0.00","237",
"108/09/25","217,657","34,538,463","159.00","159.00","158.00","158.50","-0.50","217",
"108/09/26","139,260","22,077,600","159.00","159.00","158.00","158.50"," 0.00","107",
"108/09/27","267,689","42,230,203","158.50","158.50","157.00","158.00","-0.50","207",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

