"10409る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","745,426","53,408,812","71.80","72.90","71.10","71.20","-0.80","629",
"104/09/02","761,816","54,047,367","70.80","71.50","70.10","71.20"," 0.00","617",
"104/09/03","772,824","55,514,641","71.90","72.40","71.20","71.80","+0.60","585",
"104/09/04","1,001,882","71,681,678","71.80","72.80","70.20","70.30","-1.50","770",
"104/09/07","528,166","36,858,520","69.30","70.30","69.20","69.80","-0.50","355",
"104/09/08","690,970","48,959,770","70.00","71.60","70.00","71.00","+1.20","487",
"104/09/09","1,703,570","119,405,295","70.80","71.00","69.40","70.70","-0.30","1,242",
"104/09/10","1,333,464","95,085,044","70.20","72.40","69.70","71.00","+0.30","1,018",
"104/09/11","737,300","52,347,000","71.00","71.70","70.40","70.70","-0.30","571",
"104/09/14","635,858","45,124,318","70.70","71.60","70.60","71.00","+0.30","510",
"104/09/15","2,284,913","166,551,933","71.50","74.20","71.30","73.10","+2.10","1,720",
"104/09/16","1,821,729","135,046,424","74.00","74.90","73.50","74.00","+0.90","1,301",
"104/09/17","1,247,833","91,173,289","74.50","74.60","72.50","72.50","-1.50","1,001",
"104/09/18","884,944","64,731,784","73.00","73.60","72.40","73.50","+1.00","699",
"104/09/21","635,759","46,269,125","73.20","73.50","72.20","72.50","-1.00","513",
"104/09/22","774,381","55,880,569","72.40","72.80","71.70","72.10","-0.40","541",
"104/09/23","1,656,560","121,645,229","71.90","74.50","71.80","72.60","+0.50","1,278",
"104/09/24","3,420,316","255,528,123","74.40","75.90","73.60","75.10","+2.50","2,516",
"104/09/25","1,190,435","88,774,025","75.10","75.20","73.80","75.00","-0.10","888",
"104/09/30","930,730","68,813,840","74.10","75.00","73.10","73.70","-1.30","712",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

