"10403る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","260,702","17,356,762","66.70","66.90","66.30","66.60","-0.10","226",
"104/03/03","302,958","20,116,515","66.60","66.70","66.20","66.60"," 0.00","189",
"104/03/04","394,178","26,339,911","66.80","67.20","66.60","66.80","+0.20","290",
"104/03/05","333,489","22,231,056","66.80","67.00","66.20","66.40","-0.40","286",
"104/03/06","234,870","15,643,642","66.40","66.90","66.40","66.50","+0.10","197",
"104/03/09","484,711","32,712,037","66.60","68.10","66.60","67.30","+0.80","388",
"104/03/10","979,155","67,155,440","68.50","69.60","67.60","68.30","+1.00","684",
"104/03/11","422,795","28,631,999","67.80","68.20","67.20","67.70","-0.60","293",
"104/03/12","259,466","17,591,350","68.00","68.00","67.50","67.60","-0.10","179",
"104/03/13","804,261","55,336,411","68.00","69.20","67.80","68.90","+1.30","533",
"104/03/16","329,363","22,546,884","69.50","69.50","68.20","68.20","-0.70","315",
"104/03/17","271,400","18,476,996","68.70","68.70","67.50","67.50","-0.70","221",
"104/03/18","348,843","23,578,122","67.50","68.00","67.20","67.70","+0.20","253",
"104/03/19","252,204","17,084,991","68.10","68.10","67.40","67.70"," 0.00","244",
"104/03/20","468,659","32,045,358","68.20","68.80","67.90","68.60","+0.90","352",
"104/03/23","426,241","29,142,406","68.80","69.20","68.00","68.50","-0.10","286",
"104/03/24","771,562","53,248,275","68.80","69.30","68.30","69.10","+0.60","990",
"104/03/25","1,124,408","78,615,352","69.60","70.70","69.10","69.20","+0.10","944",
"104/03/26","454,800","31,372,253","68.80","69.30","68.60","69.30","+0.10","516",
"104/03/27","499,995","34,437,391","69.00","69.70","68.20","68.80","-0.50","468",
"104/03/30","434,319","29,700,890","68.80","69.30","67.50","68.50","-0.30","622",
"104/03/31","375,762","25,587,651","68.90","69.00","67.60","69.00","+0.50","482",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

