"10406る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","2,984,940","229,206,792","76.00","78.00","75.80","76.80","+2.20","1,981",
"104/06/02","2,663,467","203,691,925","76.80","77.70","74.70","75.20","-1.60","1,746",
"104/06/03","3,956,325","307,717,274","75.90","79.60","75.20","77.90","+2.70","2,502",
"104/06/04","3,152,532","236,870,694","77.90","78.50","72.70","73.50","-4.40","2,052",
"104/06/05","1,467,149","108,898,638","73.50","75.30","73.00","75.00","+1.50","1,090",
"104/06/08","1,963,868","150,334,880","76.00","77.50","75.50","77.00","+2.00","1,428",
"104/06/09","1,917,456","143,976,144","76.90","77.60","73.20","74.00","-3.00","1,289",
"104/06/10","1,430,066","107,530,856","74.80","76.20","73.80","75.60","+1.60","989",
"104/06/11","1,242,786","94,284,614","76.20","76.70","75.00","75.70","+0.10","860",
"104/06/12","1,055,195","79,144,282","76.00","76.20","74.30","74.60","-1.10","714",
"104/06/15","719,553","53,594,607","75.50","75.50","73.60","74.10","-0.50","518",
"104/06/16","1,556,473","112,098,017","73.80","74.40","71.00","71.50","-2.60","1,015",
"104/06/17","867,389","62,753,977","71.90","73.20","71.50","72.10","+0.60","681",
"104/06/18","884,726","64,205,299","72.70","73.50","71.60","72.90","+0.80","620",
"104/06/22","690,280","50,668,240","74.00","74.40","73.00","73.00","+0.10","493",
"104/06/23","1,914,589","143,552,375","73.70","75.80","73.40","75.20","+2.20","1,348",
"104/06/24","2,343,637","180,443,946","76.20","78.40","76.00","76.80","+1.60","1,613",
"104/06/25","1,067,214","81,922,236","77.80","77.80","76.00","76.10","-0.70","781",
"104/06/26","1,698,295","131,194,432","76.90","78.30","76.50","76.60","+0.50","1,123",
"104/06/29","1,061,570","79,228,580","76.00","76.00","73.50","74.40","-2.20","797",
"104/06/30","560,725","41,912,212","74.80","75.40","74.00","74.50","+0.10","420",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

