"10507る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","1,887,321","183,324,287","97.90","98.10","95.60","95.70","-1.10","1,356",
"105/07/04","1,177,355","114,134,588","96.00","97.80","95.90","97.20","+1.50","893",
"105/07/05","2,944,401","291,603,670","97.20","101.00","96.80","98.30","+1.10","2,159",
"105/07/06","1,611,984","157,775,339","98.70","98.80","97.10","97.40","-0.90","1,231",
"105/07/07","1,303,131","128,639,901","98.00","99.40","97.70","98.50","+1.10","1,010",
"105/07/11","2,119,420","203,918,689","97.00","97.60","95.10","95.70","-2.80","1,631",
"105/07/12","924,981","88,920,693","96.90","97.00","95.50","95.50","-0.20","772",
"105/07/13","2,076,460","203,395,367","96.80","99.50","95.90","98.80","+3.30","1,670",
"105/07/14","2,022,547","199,702,059","99.20","101.00","97.10","97.10","-1.70","1,665",
"105/07/15","1,557,261","150,526,456","96.80","98.10","95.30","96.70","-0.40","1,223",
"105/07/18","1,292,520","125,724,320","97.30","98.40","96.20","96.30","-0.40","1,054",
"105/07/19","1,971,481","186,870,061","96.30","96.90","93.50","93.80","-2.50","1,542",
"105/07/20","1,161,950","108,127,150","94.00","94.50","91.80","92.70","-1.10","968",
"105/07/21","902,578","84,984,388","93.60","94.70","93.60","94.40","+1.70","701",
"105/07/22","1,738,779","160,436,296","94.40","94.40","91.00","91.70","-2.70","1,296",
"105/07/25","1,112,663","100,757,933","91.30","92.40","89.80","90.10","-1.60","888",
"105/07/26","1,332,125","120,017,169","90.10","90.80","89.60","90.10"," 0.00","994",
"105/07/27","1,619,252","146,966,527","90.50","92.00","89.80","90.00","-0.10","1,247",
"105/07/28","2,108,447","190,273,427","90.20","91.30","89.70","90.20","+0.20","1,432",
"105/07/29","1,582,494","137,418,680","87.00","87.30","86.40","86.40","X0.00","1,166",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

