"10411る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","727,748","58,109,907","79.80","80.50","79.30","79.70","-0.10","523",
"104/11/03","950,239","76,456,469","80.20","81.30","79.80","80.20","+0.50","735",
"104/11/04","766,231","61,673,445","81.10","81.20","80.00","80.50","+0.30","615",
"104/11/05","832,620","67,305,075","80.60","81.80","80.00","81.30","+0.80","644",
"104/11/06","1,184,158","94,514,924","81.30","81.40","79.00","79.30","-2.00","923",
"104/11/09","828,920","64,951,720","79.50","79.80","77.30","78.40","-0.90","655",
"104/11/10","895,863","71,260,804","79.50","80.20","79.10","79.10","+0.70","588",
"104/11/11","768,201","60,768,276","79.00","79.80","78.40","78.70","-0.40","536",
"104/11/12","1,090,549","86,472,243","79.20","80.80","77.40","79.90","+1.20","818",
"104/11/13","1,254,825","100,797,665","80.40","81.30","79.00","79.30","-0.60","862",
"104/11/16","1,634,962","132,098,802","78.90","81.80","78.50","81.70","+2.40","1,168",
"104/11/17","3,472,102","290,913,434","82.50","85.70","82.00","83.80","+2.10","2,466",
"104/11/18","6,811,936","606,102,857","85.00","92.00","85.00","89.50","+5.70","4,454",
"104/11/19","5,860,145","546,873,296","91.70","96.30","91.10","93.60","+4.10","3,924",
"104/11/20","2,490,144","234,091,945","93.70","95.30","93.10","93.70","+0.10","1,805",
"104/11/23","4,253,169","403,136,427","95.00","97.40","92.30","92.60","-1.10","2,826",
"104/11/24","8,461,715","847,481,737","97.50","101.50","97.00","101.50","+8.90","5,082",
"104/11/25","8,799,966","935,370,684","104.00","111.50","101.50","111.50","+10.00","5,944",
"104/11/26","6,030,038","662,038,256","110.00","112.50","107.00","112.00","+0.50","4,331",
"104/11/27","5,837,453","656,763,877","112.00","116.50","109.00","109.00","-3.00","4,071",
"104/11/30","5,055,002","545,123,712","109.00","111.50","105.00","106.00","-3.00","3,227",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

