"10408る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","1,277,745","99,544,036","79.00","79.10","76.60","77.50","-1.10","992",
"104/08/04","3,289,105","239,836,755","77.00","77.70","69.90","71.00","-6.50","2,354",
"104/08/05","2,726,952","203,326,952","72.50","76.40","71.80","76.40","+5.40","2,046",
"104/08/06","2,734,953","213,654,183","77.00","79.60","76.60","77.10","+0.70","1,905",
"104/08/07","1,870,374","144,699,744","76.90","79.00","74.50","78.20","+1.10","1,467",
"104/08/10","1,513,820","117,610,440","76.60","78.50","76.30","78.10","-0.10","1,147",
"104/08/11","1,599,950","123,830,873","78.80","79.50","76.00","76.00","-2.10","1,185",
"104/08/12","701,046","53,482,948","75.00","77.00","75.00","77.00","+1.00","594",
"104/08/13","1,280,924","100,145,933","77.30","78.90","77.30","78.50","+1.50","1,040",
"104/08/14","2,637,480","213,901,118","79.00","82.50","78.50","81.50","+3.00","1,972",
"104/08/17","1,312,546","106,831,340","82.00","82.30","80.50","80.50","-1.00","1,046",
"104/08/18","1,328,650","106,188,350","80.50","81.20","78.50","79.00","-1.50","1,030",
"104/08/19","1,732,445","133,404,782","78.60","78.80","75.40","78.30","-0.70","1,311",
"104/08/20","1,696,330","135,548,789","78.00","81.10","77.40","80.90","+2.60","1,313",
"104/08/21","1,460,228","114,721,668","79.20","80.20","77.20","77.60","-3.30","1,152",
"104/08/24","2,354,666","167,257,920","75.50","75.70","69.90","69.90","-7.70","1,548",
"104/08/25","1,488,131","103,361,943","68.20","70.60","68.10","70.60","+0.70","1,103",
"104/08/26","826,498","57,607,452","70.00","70.50","68.20","70.00","-0.60","652",
"104/08/27","1,325,746","94,977,684","70.70","72.80","70.50","71.30","+1.30","1,049",
"104/08/28","1,065,982","76,080,115","72.40","72.50","70.60","71.10","-0.20","826",
"104/08/31","833,204","59,624,988","70.60","72.30","70.50","72.00","+0.90","672",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

