"10405る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","217,806","14,810,001","67.80","68.40","67.80","67.80","+0.10","147",
"104/05/05","113,259","7,661,123","68.00","68.00","67.40","67.70","-0.10","109",
"104/05/06","252,238","16,999,690","67.40","67.80","67.10","67.30","-0.40","197",
"104/05/07","171,284","11,486,309","67.20","67.40","66.70","67.00","-0.30","140",
"104/05/08","497,627","32,902,950","67.50","67.50","65.20","67.00"," 0.00","351",
"104/05/11","725,575","49,067,725","68.50","68.50","66.80","67.00"," 0.00","519",
"104/05/12","242,648","16,296,816","67.00","67.70","66.70","67.40","+0.40","165",
"104/05/13","403,552","27,451,061","68.00","68.40","67.60","68.00","+0.60","290",
"104/05/14","258,501","17,532,653","68.50","68.50","67.40","67.80","-0.20","210",
"104/05/15","239,886","16,259,187","68.10","68.20","67.30","68.00","+0.20","175",
"104/05/18","840,355","57,657,986","68.00","69.10","67.70","68.80","+0.80","570",
"104/05/19","672,588","46,474,702","69.10","69.40","68.70","69.10","+0.30","490",
"104/05/20","337,124","23,238,156","69.40","69.40","68.60","69.00","-0.10","265",
"104/05/21","264,156","18,055,012","69.00","69.00","68.00","68.60","-0.40","198",
"104/05/22","1,348,101","93,676,174","68.70","70.20","68.20","69.50","+0.90","812",
"104/05/25","2,135,606","151,524,258","69.70","71.80","69.50","71.30","+1.80","1,398",
"104/05/26","3,109,106","225,887,932","72.00","73.50","71.90","72.30","+1.00","1,928",
"104/05/27","1,922,078","140,107,932","72.80","73.50","72.20","72.70","+0.40","1,239",
"104/05/28","1,288,165","94,267,080","73.10","73.80","72.50","72.50","-0.20","862",
"104/05/29","4,476,728","334,417,893","72.50","76.20","72.40","74.60","+2.10","2,718",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

