"10401る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","236,332","14,772,412","62.40","62.80","62.10","62.70","+0.60","194",
"104/01/06","164,834","10,185,454","62.10","62.10","61.60","61.60","-1.10","138",
"104/01/07","109,350","6,756,838","61.80","62.00","61.70","61.70","+0.10","90",
"104/01/08","154,590","9,577,195","61.80","62.40","61.70","62.00","+0.30","122",
"104/01/09","314,485","19,285,519","62.00","62.30","60.90","61.30","-0.70","243",
"104/01/12","120,512","7,390,929","61.60","61.80","61.00","61.30"," 0.00","128",
"104/01/13","95,410","5,873,686","61.30","61.90","61.30","61.50","+0.20","109",
"104/01/14","99,047","6,076,867","61.50","61.60","61.10","61.20","-0.30","95",
"104/01/15","126,350","7,724,950","61.00","61.50","61.00","61.00","-0.20","121",
"104/01/16","273,676","16,603,427","61.00","61.20","60.30","60.40","-0.60","232",
"104/01/19","109,127","6,615,169","60.50","61.00","60.40","60.50","+0.10","111",
"104/01/20","71,950","4,368,542","60.60","60.90","60.60","60.80","+0.30","77",
"104/01/21","63,798","3,875,453","61.00","61.00","60.60","60.60","-0.20","66",
"104/01/22","91,680","5,560,809","60.60","60.90","60.50","60.70","+0.10","86",
"104/01/23","114,865","6,996,565","61.00","61.20","60.50","61.10","+0.40","102",
"104/01/26","151,451","9,252,745","61.30","61.30","61.00","61.30","+0.20","87",
"104/01/27","150,900","9,266,166","61.30","61.70","61.20","61.30"," 0.00","120",
"104/01/28","54,506","3,344,066","61.30","61.50","60.90","61.30"," 0.00","58",
"104/01/29","266,696","16,497,995","61.90","62.30","61.50","61.70","+0.40","214",
"104/01/30","192,678","11,956,300","62.20","62.20","61.90","62.10","+0.40","159",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

