"10412る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","5,381,082","573,206,692","106.00","108.50","104.00","106.00"," 0.00","3,316",
"104/12/02","6,672,913","714,005,986","106.50","111.00","103.00","104.00","-2.00","4,609",
"104/12/03","3,280,783","337,104,300","104.00","105.50","100.50","100.50","-3.50","2,444",
"104/12/04","2,466,743","253,717,145","102.50","104.50","101.50","102.50","+2.00","1,864",
"104/12/07","2,738,839","279,476,491","104.00","104.50","100.00","102.50"," 0.00","1,767",
"104/12/08","2,939,984","300,307,996","102.50","105.00","99.00","99.00","-3.50","2,040",
"104/12/09","5,163,899","482,369,657","96.60","98.00","90.20","90.40","-8.60","3,575",
"104/12/10","3,350,986","314,876,770","92.00","96.00","91.50","95.00","+4.60","2,644",
"104/12/11","2,464,739","226,068,094","95.90","96.00","87.50","88.30","-6.70","1,915",
"104/12/14","1,666,091","147,939,799","86.00","90.50","86.00","89.00","+0.70","1,272",
"104/12/15","2,116,508","191,494,370","90.50","92.50","88.50","91.70","+2.70","1,708",
"104/12/16","1,895,411","172,080,721","92.30","92.90","89.30","89.30","-2.40","1,454",
"104/12/17","3,598,571","335,702,074","90.10","95.70","90.10","94.00","+4.70","2,690",
"104/12/18","1,807,530","166,975,910","94.00","94.20","91.00","91.90","-2.10","1,347",
"104/12/21","835,868","76,302,255","90.50","92.00","90.50","91.00","-0.90","673",
"104/12/22","1,068,321","97,630,999","92.30","92.90","90.60","90.70","-0.30","899",
"104/12/23","1,450,794","133,472,508","91.80","93.00","91.00","91.20","+0.50","1,228",
"104/12/24","1,988,244","177,501,404","92.50","92.80","87.00","89.40","-1.80","1,610",
"104/12/25","779,341","69,253,880","89.40","89.70","87.70","89.40"," 0.00","648",
"104/12/28","521,436","46,603,742","89.60","90.30","89.00","89.10","-0.30","478",
"104/12/29","3,076,803","282,636,146","89.80","93.30","89.30","91.60","+2.50","2,468",
"104/12/30","4,481,869","423,169,745","93.90","95.40","93.30","93.30","+1.70","3,346",
"104/12/31","1,392,045","129,830,985","93.30","94.10","92.50","93.00","-0.30","1,198",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

