"10410る 4119 Π碔             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","993,064","73,330,312","74.40","74.40","73.30","73.60","-0.10","674",
"104/10/02","658,152","48,900,412","73.80","74.90","73.80","74.10","+0.50","548",
"104/10/05","855,633","63,885,003","74.60","75.20","74.30","74.50","+0.40","568",
"104/10/06","766,666","56,650,214","74.90","75.00","73.20","73.60","-0.90","589",
"104/10/07","500,720","37,069,963","73.60","74.40","73.60","74.40","+0.80","401",
"104/10/08","923,250","67,973,100","74.90","74.90","73.10","73.50","-0.90","689",
"104/10/12","2,563,495","195,316,755","74.70","77.80","74.50","77.10","+3.60","1,843",
"104/10/13","2,720,352","212,875,108","77.10","80.20","76.20","79.40","+2.30","1,934",
"104/10/14","2,151,545","169,932,941","79.40","79.80","78.20","78.20","-1.20","1,488",
"104/10/15","973,581","76,214,129","78.20","79.00","77.70","78.20"," 0.00","705",
"104/10/16","1,013,861","79,950,224","78.70","79.70","78.00","78.60","+0.40","738",
"104/10/19","806,952","63,618,621","78.80","79.40","78.40","78.90","+0.30","594",
"104/10/20","1,524,631","121,647,749","79.70","80.90","78.80","79.00","+0.10","1,195",
"104/10/21","925,875","72,190,999","78.70","79.00","77.00","77.70","-1.30","660",
"104/10/22","577,875","45,230,797","78.10","78.80","77.70","78.80","+1.10","425",
"104/10/23","2,042,123","164,353,133","80.50","81.60","79.20","79.20","+0.40","1,408",
"104/10/26","999,284","78,905,918","80.40","80.40","78.40","79.00","-0.20","631",
"104/10/27","577,022","45,615,724","79.00","79.70","78.60","79.00"," 0.00","460",
"104/10/28","1,437,349","115,610,089","79.50","81.20","79.50","80.50","+1.50","1,025",
"104/10/29","856,406","68,437,755","81.00","81.20","79.00","79.00","-1.50","577",
"104/10/30","669,068","52,862,320","79.30","79.90","77.80","79.80","+0.80","501",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

