"10403る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","59,579","3,196,466","54.00","54.00","53.40","53.40"," 0.00","76",
"104/03/03","72,089","3,856,953","54.00","54.00","53.20","53.50","+0.10","67",
"104/03/04","74,914","3,995,189","53.50","53.60","53.00","53.10","-0.40","69",
"104/03/05","60,667","3,231,007","53.10","53.40","53.00","53.30","+0.20","71",
"104/03/06","62,301","3,318,365","53.60","53.60","53.10","53.40","+0.10","73",
"104/03/09","61,120","3,251,963","53.40","53.40","53.10","53.10","-0.30","106",
"104/03/10","71,030","3,764,120","53.20","53.30","52.80","53.00","-0.10","94",
"104/03/11","113,301","6,032,297","53.00","53.60","53.00","53.20","+0.20","99",
"104/03/12","106,215","5,642,696","53.40","53.50","53.00","53.00","-0.20","92",
"104/03/13","88,499","4,712,293","53.00","53.50","53.00","53.10","+0.10","83",
"104/03/16","82,541","4,388,570","53.50","53.50","53.00","53.10"," 0.00","212",
"104/03/17","84,483","4,479,999","53.50","53.50","52.90","52.90","-0.20","95",
"104/03/18","70,784","3,760,700","53.50","53.50","52.90","53.00","+0.10","90",
"104/03/19","73,667","3,911,966","53.20","53.30","52.90","53.00"," 0.00","109",
"104/03/20","135,925","7,249,773","53.10","53.50","53.10","53.50","+0.50","123",
"104/03/23","110,775","5,942,448","53.50","53.80","53.50","53.50"," 0.00","113",
"104/03/24","106,745","5,729,275","53.50","53.80","53.50","53.70","+0.20","102",
"104/03/25","78,500","4,180,644","53.80","53.80","53.00","53.10","-0.60","87",
"104/03/26","117,018","6,166,354","52.80","53.00","52.50","52.70","-0.40","107",
"104/03/27","67,042","3,557,642","52.50","53.50","52.50","53.20","+0.50","61",
"104/03/30","101,375","5,367,493","53.20","53.20","52.80","52.80","-0.40","378",
"104/03/31","86,341","4,544,966","52.80","52.80","52.50","52.70","-0.10","116",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

