"10406る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","86,162","4,284,566","50.00","50.00","49.50","49.60","-0.20","63",
"104/06/02","83,460","4,156,108","49.60","50.20","49.50","49.80","+0.20","59",
"104/06/03","65,000","3,224,500","50.00","50.00","49.50","49.50","-0.30","53",
"104/06/04","98,126","4,825,737","49.50","49.70","48.90","48.90","-0.60","81",
"104/06/05","200,786","9,663,432","49.00","49.00","48.00","48.00","-0.90","156",
"104/06/08","144,000","6,717,450","47.90","47.90","45.85","46.90","-1.10","111",
"104/06/09","180,983","8,309,018","46.00","46.40","45.40","45.70","-1.20","157",
"104/06/10","166,123","7,540,829","45.00","45.80","45.00","45.55","-0.15","134",
"104/06/11","108,150","4,932,200","45.60","45.80","45.50","45.80","+0.25","76",
"104/06/12","84,493","3,855,928","45.80","45.80","45.50","45.70","-0.10","64",
"104/06/15","59,982","2,776,413","45.70","46.50","45.70","46.20","+0.50","53",
"104/06/16","120,266","5,443,875","46.20","46.30","45.00","45.10","-1.10","91",
"104/06/17","82,209","3,708,676","45.10","45.25","45.00","45.00","-0.10","71",
"104/06/18","63,653","2,870,411","45.00","45.50","45.00","45.50","+0.50","67",
"104/06/22","177,968","8,021,043","45.50","45.50","44.95","45.40","-0.10","121",
"104/06/23","50,250","2,292,125","45.40","46.00","45.40","45.60","+0.20","45",
"104/06/24","52,650","2,387,158","45.60","45.60","45.10","45.25","-0.35","50",
"104/06/25","86,000","3,907,200","45.25","45.75","45.20","45.75","+0.50","74",
"104/06/26","86,330","3,942,994","45.55","46.20","45.20","46.20","+0.45","47",
"104/06/29","128,001","5,875,448","46.00","46.05","45.60","45.65","-0.55","70",
"104/06/30","31,225","1,422,319","45.65","45.65","45.35","45.65"," 0.00","29",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

