"10410る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/10/01","89,802","3,667,699","40.30","41.50","40.30","40.90","+0.20","60",
"104/10/02","177,999","7,467,107","41.60","42.55","40.90","42.55","+1.65","136",
"104/10/05","323,520","14,143,313","44.40","44.40","43.00","43.30","+0.75","253",
"104/10/06","191,473","8,208,839","43.05","43.30","42.60","42.60","-0.70","114",
"104/10/07","60,375","2,552,674","42.55","42.60","41.60","42.20","-0.40","58",
"104/10/08","108,433","4,537,245","42.20","42.40","41.50","41.50","-0.70","84",
"104/10/12","66,131","2,719,934","41.00","41.50","41.00","41.50"," 0.00","62",
"104/10/13","85,560","3,563,963","41.60","42.30","41.20","41.70","+0.20","75",
"104/10/14","26,400","1,101,150","41.70","41.80","41.60","41.65","-0.05","28",
"104/10/15","72,607","3,055,256","41.40","42.50","41.40","42.05","+0.40","69",
"104/10/16","79,370","3,338,990","42.10","42.40","41.80","41.95","-0.10","58",
"104/10/19","56,162","2,354,183","41.95","42.00","41.80","41.90","-0.05","49",
"104/10/20","100,033","4,245,852","42.00","42.90","42.00","42.30","+0.40","75",
"104/10/21","120,062","5,103,828","42.50","42.60","42.30","42.50","+0.20","82",
"104/10/22","71,553","3,053,476","42.70","42.90","42.50","42.80","+0.30","57",
"104/10/23","105,405","4,520,881","42.80","43.00","42.80","42.80"," 0.00","84",
"104/10/26","95,203","4,067,479","43.20","43.20","42.30","42.35","-0.45","69",
"104/10/27","53,476","2,269,267","42.30","42.80","42.30","42.80","+0.45","48",
"104/10/28","158,700","6,901,828","43.00","43.85","43.00","43.60","+0.80","135",
"104/10/29","68,000","2,925,600","43.80","43.80","42.60","42.80","-0.80","49",
"104/10/30","63,354","2,683,420","42.60","42.80","42.05","42.25","-0.55","63",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

