"10501る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","63,011","2,919,439","46.75","46.75","46.00","46.55","-0.45","66",
"105/01/05","146,020","6,626,377","46.05","46.05","45.05","45.50","-1.05","105",
"105/01/06","134,002","5,954,746","45.50","45.50","44.00","44.15","-1.35","105",
"105/01/07","195,204","8,406,716","43.90","43.90","42.50","42.60","-1.55","132",
"105/01/08","99,125","4,238,000","41.20","43.55","41.20","43.55","+0.95","88",
"105/01/11","171,093","7,248,656","43.15","43.40","41.70","41.70","-1.85","118",
"105/01/12","138,011","5,705,634","41.95","42.60","41.00","41.00","-0.70","115",
"105/01/13","64,408","2,661,999","41.30","41.70","41.20","41.20","+0.20","55",
"105/01/14","127,503","5,230,179","41.20","41.30","40.80","41.15","-0.05","87",
"105/01/15","135,413","5,618,577","41.15","41.90","41.15","41.90","+0.75","107",
"105/01/18","159,244","6,706,948","41.50","43.50","41.30","43.20","+1.30","122",
"105/01/19","108,180","4,617,820","43.00","43.00","42.50","43.00","-0.20","75",
"105/01/20","113,114","4,794,027","43.00","43.00","41.90","41.90","-1.10","85",
"105/01/21","46,259","1,931,907","41.90","41.90","41.60","41.65","-0.25","38",
"105/01/22","72,265","3,004,590","41.65","41.65","41.40","41.45","-0.20","49",
"105/01/25","62,202","2,587,522","41.45","42.30","41.45","42.20","+0.75","52",
"105/01/26","28,025","1,166,904","41.70","41.75","41.60","41.60","-0.60","24",
"105/01/27","29,605","1,235,353","41.65","42.00","41.40","41.75","+0.15","34",
"105/01/28","36,000","1,497,700","41.55","42.10","41.55","41.60","-0.15","30",
"105/01/29","38,150","1,600,611","41.50","42.20","41.50","42.15","+0.55","34",
"105/01/30","73,024","3,132,640","42.40","43.20","42.40","43.10","+0.95","65",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

