"10407る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/07/01","41,000","1,880,000","45.65","46.00","45.65","45.85","+0.20","34",
"104/07/02","167,086","7,809,592","45.85","47.20","45.85","47.00","+1.15","139",
"104/07/03","88,303","4,155,031","47.25","47.40","46.85","47.00"," 0.00","68",
"104/07/06","103,501","4,860,846","46.85","47.20","46.30","47.20","+0.20","68",
"104/07/07","104,702","4,867,842","47.20","47.20","46.20","46.20","-1.00","72",
"104/07/08","117,550","5,324,110","46.00","46.00","45.00","45.45","-0.75","92",
"104/07/09","99,592","4,443,390","45.00","45.00","44.20","44.55","-0.90","84",
"104/07/13","80,326","3,596,370","45.00","45.00","44.55","44.80","+0.25","63",
"104/07/14","75,450","3,400,909","45.00","45.45","44.95","45.00","+0.20","66",
"104/07/15","66,650","2,991,100","45.00","45.10","44.60","44.95","-0.05","54",
"104/07/16","53,215","2,395,233","44.95","45.15","44.95","44.95"," 0.00","43",
"104/07/17","170,462","7,640,484","45.00","45.00","44.50","44.90","-0.05","132",
"104/07/20","432,052","19,513,525","44.80","45.80","44.80","44.90"," 0.00","297",
"104/07/21","203,290","8,622,494","42.50","42.70","42.10","42.30","X0.00","148",
"104/07/22","88,425","3,744,675","42.30","42.40","42.25","42.40","+0.10","67",
"104/07/23","174,000","7,204,450","42.40","42.40","40.50","41.80","-0.60","132",
"104/07/24","58,253","2,401,726","41.50","41.50","41.10","41.40","-0.40","52",
"104/07/27","166,550","6,665,610","40.30","40.70","39.20","39.60","-1.80","146",
"104/07/28","89,955","3,524,561","39.55","39.55","38.80","39.50","-0.10","87",
"104/07/29","75,165","2,971,597","39.50","40.00","39.20","39.80","+0.30","65",
"104/07/30","46,256","1,861,760","40.00","40.50","40.00","40.05","+0.25","57",
"104/07/31","60,287","2,434,762","40.20","40.70","40.05","40.50","+0.45","57",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

