"10408る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","71,009","2,821,059","40.10","40.15","39.50","39.60","-0.90","62",
"104/08/04","46,402","1,834,036","40.00","40.00","39.10","39.10","-0.50","48",
"104/08/05","50,566","2,025,422","39.10","40.70","39.10","40.70","+1.60","48",
"104/08/06","111,460","4,559,059","40.70","41.20","40.70","40.90","+0.20","107",
"104/08/07","95,200","3,856,739","40.30","41.20","40.00","41.20","+0.30","61",
"104/08/10","63,704","2,615,403","41.40","41.40","40.50","41.20"," 0.00","64",
"104/08/11","138,000","5,699,050","41.20","41.60","41.20","41.40","+0.20","103",
"104/08/12","89,150","3,650,929","41.00","41.20","40.60","40.90","-0.50","69",
"104/08/13","55,150","2,252,750","40.90","40.95","40.75","40.80","-0.10","47",
"104/08/14","65,100","2,656,400","41.00","41.00","40.60","40.80"," 0.00","49",
"104/08/17","72,300","2,932,893","40.80","40.85","40.15","40.30","-0.50","57",
"104/08/18","66,902","2,711,891","40.45","40.85","40.30","40.35","+0.05","60",
"104/08/19","93,261","3,701,531","40.35","40.45","39.00","39.10","-1.25","87",
"104/08/20","75,000","2,923,450","39.10","39.15","38.80","38.90","-0.20","66",
"104/08/21","124,761","4,692,734","38.90","38.90","36.80","36.90","-2.00","113",
"104/08/24","425,876","14,227,617","34.00","35.00","33.25","33.25","-3.65","319",
"104/08/25","256,605","8,260,365","33.00","33.00","31.50","33.00","-0.25","202",
"104/08/26","138,099","4,546,044","33.00","33.35","32.50","33.35","+0.35","107",
"104/08/27","191,030","6,634,049","33.50","36.50","33.50","36.00","+2.65","159",
"104/08/28","123,950","4,497,473","36.00","36.50","36.00","36.20","+0.20","109",
"104/08/31","148,142","5,271,879","36.25","36.50","35.15","35.35","-0.85","117",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

