"10503る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","106,278","4,686,332","44.10","44.20","44.00","44.20","+0.10","103",
"105/03/02","188,287","8,425,945","44.25","45.15","44.25","44.60","+0.40","131",
"105/03/03","151,952","6,874,315","44.60","45.40","44.60","45.25","+0.65","132",
"105/03/04","96,855","4,387,908","45.25","45.45","45.20","45.40","+0.15","97",
"105/03/07","134,358","6,112,537","45.40","45.65","45.35","45.40"," 0.00","105",
"105/03/08","96,307","4,300,695","45.40","45.40","44.55","44.55","-0.85","94",
"105/03/09","98,008","4,382,910","44.50","45.00","44.50","44.75","+0.20","90",
"105/03/10","57,121","2,565,728","44.95","45.10","44.75","44.80","+0.05","64",
"105/03/11","43,439","1,944,155","44.80","44.90","44.55","44.85","+0.05","45",
"105/03/14","146,546","6,624,064","44.85","45.35","44.80","45.35","+0.50","99",
"105/03/15","172,633","7,717,199","45.40","45.40","43.60","44.20","-1.15","127",
"105/03/16","73,492","3,259,791","44.10","44.60","43.70","44.50","+0.30","61",
"105/03/17","80,360","3,596,902","45.00","45.20","44.25","44.40","-0.10","75",
"105/03/18","53,350","2,356,287","44.40","44.40","44.00","44.40"," 0.00","55",
"105/03/21","1,109,209","53,097,999","44.40","48.80","44.40","48.80","+4.40","728",
"105/03/22","652,532","31,269,810","48.80","48.80","47.00","47.45","-1.35","461",
"105/03/23","284,098","13,642,936","47.30","48.35","47.30","47.95","+0.50","215",
"105/03/24","164,412","7,806,697","47.95","47.95","47.05","47.50","-0.45","118",
"105/03/25","142,604","6,717,344","47.50","47.50","46.85","46.95","-0.55","118",
"105/03/28","129,014","6,034,722","46.55","47.30","46.40","46.40","-0.55","95",
"105/03/29","201,525","9,145,222","46.40","46.65","44.50","45.45","-0.95","176",
"105/03/30","190,021","8,770,579","45.45","46.45","45.45","46.20","+0.75","130",
"105/03/31","348,026","16,267,922","46.15","47.80","45.90","46.70","+0.50","252",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

