"10504る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/04/01","224,266","10,359,186","47.00","47.00","45.90","46.00","-0.70","174",
"105/04/06","361,077","16,018,169","45.50","45.50","43.70","44.30","-1.70","266",
"105/04/07","202,718","9,028,248","44.50","45.00","44.30","44.50","+0.20","112",
"105/04/08","72,273","3,216,935","44.65","44.80","44.20","44.50"," 0.00","56",
"105/04/11","138,200","6,178,919","45.00","45.45","44.40","44.40","-0.10","110",
"105/04/12","199,377","8,827,612","44.40","44.90","43.65","44.40"," 0.00","133",
"105/04/13","109,075","4,865,425","44.50","44.90","44.20","44.45","+0.05","68",
"105/04/14","233,956","10,466,257","44.50","45.30","44.15","45.10","+0.65","153",
"105/04/15","190,105","8,471,653","45.20","45.20","44.40","44.45","-0.65","108",
"105/04/18","56,523","2,517,395","44.45","44.90","44.20","44.65","+0.20","59",
"105/04/19","117,000","5,212,150","44.65","44.75","44.25","44.60","-0.05","64",
"105/04/20","269,500","12,024,199","44.60","44.80","44.55","44.60"," 0.00","96",
"105/04/21","95,000","4,230,250","44.60","44.75","44.20","44.35","-0.25","63",
"105/04/22","126,001","5,581,846","44.40","44.50","44.10","44.15","-0.20","85",
"105/04/25","112,001","4,927,646","44.15","44.50","43.35","43.80","-0.35","73",
"105/04/26","138,481","6,089,085","43.80","44.15","43.80","43.95","+0.15","81",
"105/04/27","145,900","6,364,488","44.00","44.00","43.40","43.40","-0.55","108",
"105/04/28","75,372","3,278,912","43.80","44.40","43.10","43.25","-0.15","56",
"105/04/29","94,363","4,045,909","43.00","43.60","42.50","42.85","-0.40","71",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

