"10404る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/04/01","71,986","3,760,458","52.70","52.70","52.00","52.10","-0.60","84",
"104/04/02","154,382","8,034,126","52.10","52.80","51.80","52.00","-0.10","189",
"104/04/07","94,506","4,908,835","52.00","52.60","51.80","52.00"," 0.00","138",
"104/04/08","64,175","3,335,300","52.00","52.40","51.90","51.90","-0.10","85",
"104/04/09","732,726","40,329,896","55.50","55.50","54.30","55.10","+3.20","551",
"104/04/10","246,116","13,563,147","55.90","55.90","54.40","54.80","-0.30","207",
"104/04/13","174,764","9,590,269","55.20","55.20","54.60","55.00","+0.20","134",
"104/04/14","155,026","8,532,639","55.40","55.40","54.80","55.20","+0.20","107",
"104/04/15","259,592","14,215,860","55.20","55.20","54.30","54.90","-0.30","158",
"104/04/16","92,275","5,041,825","55.00","55.20","54.30","54.60","-0.30","85",
"104/04/17","104,690","5,706,362","54.60","54.90","54.30","54.30","-0.30","91",
"104/04/20","111,409","6,026,596","54.30","54.60","53.60","53.80","-0.50","90",
"104/04/21","142,480","7,604,530","53.80","54.00","53.00","53.10","-0.70","124",
"104/04/22","165,330","8,902,486","53.20","54.40","53.20","54.20","+1.10","124",
"104/04/23","124,200","6,736,039","54.80","54.80","54.00","54.00","-0.20","91",
"104/04/24","88,170","4,777,329","54.00","54.40","54.00","54.30","+0.30","80",
"104/04/27","200,062","10,937,786","54.50","55.00","54.20","54.70","+0.40","178",
"104/04/28","183,571","10,018,371","55.00","55.00","53.90","54.20","-0.50","127",
"104/04/29","70,530","3,825,564","54.20","54.50","54.00","54.00","-0.20","72",
"104/04/30","128,288","6,979,366","54.50","54.50","54.00","54.50","+0.50","89",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

