"10412る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","477,507","24,064,821","51.20","51.30","49.85","50.50","+0.30","326",
"104/12/02","372,080","18,973,248","51.00","51.60","50.50","50.70","+0.20","268",
"104/12/03","501,007","25,487,446","51.00","51.30","50.30","50.40","-0.30","295",
"104/12/04","161,403","8,103,106","50.10","50.50","49.85","50.40"," 0.00","135",
"104/12/07","189,720","9,619,572","50.50","51.00","50.40","50.80","+0.40","141",
"104/12/08","271,540","13,824,615","50.70","51.30","50.50","50.60","-0.20","191",
"104/12/09","444,305","21,698,590","50.60","50.60","47.35","47.50","-3.10","343",
"104/12/10","239,535","11,321,460","47.50","48.50","46.55","48.10","+0.60","171",
"104/12/11","211,025","9,980,235","48.10","48.50","46.00","46.50","-1.60","146",
"104/12/14","123,715","5,684,538","46.20","46.50","45.30","45.80","-0.70","99",
"104/12/15","140,200","6,494,700","46.20","46.70","45.85","46.70","+0.90","123",
"104/12/16","107,115","5,026,092","47.10","47.40","46.40","46.40","-0.30","77",
"104/12/17","199,255","9,422,385","48.15","48.15","46.80","47.00","+0.60","152",
"104/12/18","96,300","4,550,294","46.95","47.50","46.80","47.25","+0.25","92",
"104/12/21","80,931","3,776,116","46.95","46.95","46.10","46.65","-0.60","75",
"104/12/22","40,300","1,899,414","46.70","47.40","46.70","47.05","+0.40","41",
"104/12/23","99,150","4,668,766","47.20","47.30","46.80","46.80","-0.25","79",
"104/12/24","99,491","4,609,081","46.80","47.00","46.00","46.30","-0.50","93",
"104/12/25","68,150","3,152,274","46.10","46.50","45.85","46.50","+0.20","51",
"104/12/28","77,738","3,630,809","46.45","47.00","46.45","46.95","+0.45","95",
"104/12/29","77,601","3,660,447","46.85","47.45","46.60","47.00","+0.05","80",
"104/12/30","75,660","3,569,784","47.80","47.80","47.00","47.00"," 0.00","64",
"104/12/31","89,006","4,198,294","46.90","47.70","46.85","47.00"," 0.00","71",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

