"10402る 1733 き供             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","118,935","6,365,007","53.20","53.80","53.10","53.50","+0.40","82",
"104/02/03","89,900","4,792,089","53.50","53.70","53.10","53.10","-0.40","73",
"104/02/04","117,460","6,241,217","53.30","53.30","53.00","53.10"," 0.00","74",
"104/02/05","155,696","8,284,288","53.30","53.50","53.00","53.00","-0.10","91",
"104/02/06","83,161","4,410,506","53.00","53.20","52.90","53.00"," 0.00","76",
"104/02/09","77,100","4,076,400","53.00","53.00","52.70","52.70","-0.30","61",
"104/02/10","92,076","4,833,001","52.70","52.90","52.20","52.50","-0.20","76",
"104/02/11","110,308","5,761,184","52.50","52.60","52.00","52.40","-0.10","91",
"104/02/12","112,369","5,841,833","52.50","52.50","51.80","51.80","-0.60","92",
"104/02/13","152,465","7,906,125","51.80","52.00","51.70","51.70","-0.10","120",
"104/02/24","131,114","6,830,826","51.90","52.40","51.80","52.40","+0.70","84",
"104/02/25","194,100","10,372,037","52.40","53.70","52.40","53.40","+1.00","183",
"104/02/26","67,198","3,594,990","53.40","53.60","53.30","53.40"," 0.00","63",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

