"10503る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/03/01","1,112,120","415,308,740","372.00","378.50","367.00","372.50","+0.50","934",
"105/03/02","1,232,800","454,546,998","377.00","378.00","363.50","364.50","-8.00","1,072",
"105/03/03","1,349,140","496,183,580","366.00","372.50","360.00","367.50","+3.00","1,163",
"105/03/04","964,250","355,740,375","369.00","372.00","365.00","365.50","-2.00","808",
"105/03/07","1,182,282","422,673,314","367.00","369.00","350.00","352.00","-13.50","964",
"105/03/08","977,110","348,270,764","355.00","361.50","351.50","354.50","+2.50","819",
"105/03/09","514,240","181,450,940","354.50","358.50","350.50","352.00","-2.50","472",
"105/03/10","1,836,685","670,253,032","355.00","372.00","351.00","372.00","+20.00","1,543",
"105/03/11","1,504,020","565,123,490","375.00","383.00","366.00","366.00","-6.00","1,325",
"105/03/14","783,180","289,037,500","369.00","374.00","365.00","371.50","+5.50","686",
"105/03/15","1,363,152","513,666,924","375.00","381.50","370.00","373.50","+2.00","1,168",
"105/03/16","779,358","294,155,928","379.50","380.50","375.00","375.50","+2.00","654",
"105/03/17","2,284,492","882,234,182","380.50","395.00","378.50","383.00","+7.50","1,965",
"105/03/18","1,455,520","552,552,419","383.00","385.00","372.00","385.00","+2.00","1,099",
"105/03/21","1,592,560","627,741,460","392.50","398.50","389.50","389.50","+4.50","1,359",
"105/03/22","690,100","268,327,350","389.50","392.50","384.00","389.50"," 0.00","602",
"105/03/23","731,310","286,376,020","390.00","395.50","389.00","390.00","+0.50","619",
"105/03/24","773,520","296,350,340","388.00","390.00","378.00","379.50","-10.50","678",
"105/03/25","708,500","268,067,750","379.50","383.50","373.50","378.50","-1.00","638",
"105/03/28","430,200","163,030,500","378.50","382.00","376.00","379.00","+0.50","353",
"105/03/29","912,100","339,596,550","381.00","382.00","365.00","369.50","-9.50","787",
"105/03/30","462,040","172,912,160","375.00","376.50","371.50","374.50","+5.00","396",
"105/03/31","1,897,089","741,579,123","378.00","396.00","378.00","394.00","+19.50","1,655",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

