"10411る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","2,228,245","730,209,878","311.00","338.00","311.00","338.00","+21.00","1,930",
"104/11/03","1,950,660","663,049,426","340.00","347.50","334.00","336.00","-2.00","1,730",
"104/11/04","1,124,643","382,312,835","341.00","345.00","335.50","338.50","+2.50","935",
"104/11/05","2,090,959","735,436,748","340.50","362.00","338.50","360.00","+21.50","1,820",
"104/11/06","1,876,746","694,828,758","363.50","377.00","362.00","373.00","+13.00","1,697",
"104/11/09","2,783,445","988,610,300","370.00","376.50","337.00","341.00","-32.00","2,508",
"104/11/10","1,677,248","591,758,528","336.00","360.50","336.00","357.50","+16.50","1,509",
"104/11/11","2,958,223","1,022,082,205","368.00","372.00","322.00","328.00","-29.50","2,515",
"104/11/12","3,132,123","1,020,156,836","338.50","339.00","312.00","325.00","-3.00","2,699",
"104/11/13","1,868,103","622,852,050","333.00","338.00","326.00","335.00","+10.00","1,557",
"104/11/16","1,927,156","658,915,440","333.00","354.50","327.50","354.50","+19.50","1,698",
"104/11/17","2,033,280","718,299,160","355.00","361.00","341.50","341.50","-13.00","1,785",
"104/11/18","2,077,301","726,513,758","344.00","358.50","340.00","349.50","+8.00","1,760",
"104/11/19","3,144,501","1,163,260,884","358.50","383.00","356.00","383.00","+33.50","2,696",
"104/11/20","2,760,512","1,092,681,372","383.00","406.00","381.50","403.00","+20.00","2,444",
"104/11/23","1,785,259","703,333,600","395.00","400.50","386.00","395.00","-8.00","1,543",
"104/11/24","2,004,302","807,228,300","400.00","413.00","390.50","395.00"," 0.00","1,765",
"104/11/25","1,331,568","534,500,404","402.00","405.00","398.00","402.00","+7.00","1,185",
"104/11/26","1,921,179","764,198,137","407.00","411.00","387.00","394.00","-8.00","1,693",
"104/11/27","1,605,847","625,354,279","394.00","398.50","380.00","380.50","-13.50","1,375",
"104/11/30","1,829,456","713,561,428","386.00","395.00","380.00","390.00","+9.50","1,348",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

