"10408る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","151,000","24,444,000","163.50","163.50","161.00","161.50","-2.00","104",
"104/08/04","395,000","61,303,000","162.00","163.00","151.00","153.50","-8.00","297",
"104/08/05","200,027","31,398,847","153.50","158.50","153.50","158.00","+4.50","148",
"104/08/06","159,020","25,201,200","160.50","160.50","156.00","158.50","+0.50","120",
"104/08/07","214,043","34,637,030","158.50","165.00","158.00","163.50","+5.00","164",
"104/08/10","223,135","36,948,910","162.50","168.50","162.00","167.00","+3.50","168",
"104/08/11","161,000","26,975,500","169.50","169.50","166.50","166.50","-0.50","123",
"104/08/12","96,000","15,947,500","166.00","166.50","165.50","166.00","-0.50","74",
"104/08/13","150,047","25,116,443","165.50","168.50","165.50","168.00","+2.00","124",
"104/08/14","347,266","59,558,486","170.00","173.50","169.00","170.50","+2.50","252",
"104/08/17","219,026","36,765,907","170.50","171.50","165.50","166.00","-4.50","141",
"104/08/18","99,076","16,564,768","167.00","169.00","166.00","167.50","+1.50","98",
"104/08/19","156,000","25,905,000","167.50","169.00","164.00","164.00","-3.50","125",
"104/08/20","91,000","15,053,500","165.00","167.00","164.00","164.50","+0.50","80",
"104/08/21","231,200","37,440,900","161.00","166.00","160.00","160.00","-4.50","200",
"104/08/24","647,000","96,560,000","157.00","158.00","144.00","148.00","-12.00","498",
"104/08/25","286,619","42,949,278","144.00","153.00","144.00","151.00","+3.00","258",
"104/08/26","228,500","34,283,500","149.00","152.00","147.00","151.50","+0.50","191",
"104/08/27","195,920","30,092,760","152.50","154.50","152.50","153.00","+1.50","185",
"104/08/28","170,274","26,482,880","154.50","156.50","154.50","156.00","+3.00","150",
"104/08/31","128,050","20,011,250","156.00","157.50","155.50","156.00"," 0.00","115",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

