"10505る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/05/03","642,282","227,239,379","352.00","357.50","348.50","352.50","+2.50","585",
"105/05/04","483,100","170,744,950","352.50","356.00","351.00","355.50","+3.00","411",
"105/05/05","395,000","138,969,500","355.50","356.00","349.50","350.00","-5.50","332",
"105/05/06","1,016,012","349,888,741","350.00","350.50","336.00","348.00","-2.00","779",
"105/05/09","1,152,650","384,998,050","346.00","347.00","324.50","324.50","-23.50","983",
"105/05/10","1,060,222","354,140,978","324.50","341.00","321.50","335.00","+10.50","939",
"105/05/11","734,060","243,495,189","339.50","339.50","326.00","329.00","-6.00","628",
"105/05/12","982,200","313,580,800","327.00","334.00","308.00","311.50","-17.50","866",
"105/05/13","1,187,329","373,624,886","314.00","321.50","306.50","318.00","+6.50","1,062",
"105/05/16","1,495,440","496,592,360","317.50","348.00","311.00","334.00","+16.00","1,327",
"105/05/17","975,578","331,482,754","335.00","343.00","335.00","341.00","+7.00","713",
"105/05/18","693,037","238,499,617","341.00","348.00","338.50","343.00","+2.00","615",
"105/05/19","751,540","260,631,849","347.00","352.00","342.50","342.50","-0.50","621",
"105/05/20","590,200","201,688,100","343.00","346.00","336.00","342.50"," 0.00","533",
"105/05/23","1,403,654","498,914,728","347.00","367.50","344.00","361.00","+18.50","1,114",
"105/05/24","569,240","205,413,740","362.50","365.50","358.00","358.00","-3.00","496",
"105/05/25","767,100","280,514,600","365.00","370.50","362.00","362.00","+4.00","662",
"105/05/26","698,172","256,476,296","366.00","372.00","361.00","370.00","+8.00","593",
"105/05/27","1,231,065","466,020,135","372.00","384.00","372.00","379.00","+9.00","1,078",
"105/05/30","1,107,237","420,496,534","379.00","385.50","375.00","375.00","-4.00","915",
"105/05/31","781,250","294,753,000","380.00","381.50","374.00","376.00","+1.00","594",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

