"10506る 6452 眃ね-KY          らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","740,010","273,588,200","373.50","375.50","366.00","367.00","-9.00","597",
"105/06/02","489,010","178,986,690","366.00","370.50","362.50","363.50","-3.50","436",
"105/06/03","307,050","112,399,450","366.50","370.00","363.00","365.00","+1.50","286",
"105/06/04","695,020","259,082,540","367.00","377.00","364.00","373.00","+8.00","600",
"105/06/06","443,111","164,792,625","374.00","376.50","366.50","373.00"," 0.00","387",
"105/06/07","766,180","290,397,760","375.00","382.00","375.00","381.00","+8.00","635",
"105/06/08","678,300","255,109,300","382.00","382.00","374.00","374.00","-7.00","392",
"105/06/13","451,300","169,516,400","374.00","379.50","372.00","378.00","+4.00","394",
"105/06/14","532,110","197,586,920","376.00","378.00","369.00","369.50","-8.50","478",
"105/06/15","502,100","183,658,500","371.50","371.50","362.00","362.00","-7.50","405",
"105/06/16","374,150","135,386,250","362.50","365.50","357.50","361.00","-1.00","324",
"105/06/17","426,302","155,913,381","363.50","370.00","362.50","365.50","+4.50","346",
"105/06/20","173,300","63,453,900","368.00","368.00","364.50","365.00","-0.50","161",
"105/06/21","608,067","226,504,424","367.00","376.00","366.50","373.00","+8.00","522",
"105/06/22","304,140","112,839,800","373.00","374.50","369.00","370.50","-2.50","273",
"105/06/23","387,101","144,457,173","372.50","375.00","370.00","373.00","+2.50","316",
"105/06/24","974,180","350,523,110","374.50","375.50","344.00","356.50","-16.50","849",
"105/06/27","995,134","367,870,482","361.50","376.50","359.00","375.50","+19.00","752",
"105/06/28","680,661","256,640,847","370.50","380.50","370.00","380.00","+4.50","624",
"105/06/29","1,404,886","547,766,040","381.00","395.50","381.00","392.00","+12.00","1,150",
"105/06/30","1,322,685","528,447,000","395.00","402.50","394.00","401.00","+9.00","1,113",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

